model_name,target_layer,pair_id,pair_class,domain,valence_status,opposition_status,alpha_norm,template_name,first_token_logit_diff_canonical_AB,first_token_logit_diff_canonical_BA,logprob_diff_canonical_AB,logprob_diff_canonical_BA,d_AB,d_BA,semantic_component,position_component,first_token_d_AB,first_token_d_BA,first_token_semantic_component,first_token_position_component
mistral_7b,14,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,10.0,-13.0625,10.0,-13.078125,10.0,-13.078125,-1.5390625,11.5390625,10.0,-13.0625,-1.53125,11.53125
mistral_7b,14,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,10.53125,-13.8125,10.53125,-13.8125,10.53125,-13.8125,-1.640625,12.171875,10.53125,-13.8125,-1.640625,12.171875
mistral_7b,14,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,10.796875,-13.71875,10.84375,-13.6875,10.84375,-13.6875,-1.421875,12.265625,10.796875,-13.71875,-1.4609375,12.2578125
mistral_7b,14,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,10.859375,-12.625,10.84375,-12.5625,10.84375,-12.5625,-0.859375,11.703125,10.859375,-12.625,-0.8828125,11.7421875
mistral_7b,14,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,1.0,preference_control,10.578125,-10.875,10.5625,-10.875,10.5625,-10.875,-0.15625,10.71875,10.578125,-10.875,-0.1484375,10.7265625
mistral_7b,14,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,2.84375,7.28125,2.843753218650818,7.312510371208191,2.843753218650818,7.312510371208191,5.078131794929504,-2.2343785762786865,2.84375,7.28125,5.0625,-2.21875
mistral_7b,14,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,2.96875,7.25,2.9687544107437134,7.218760371208191,2.9687544107437134,7.218760371208191,5.093757390975952,-2.1250029802322388,2.96875,7.25,5.109375,-2.140625
mistral_7b,14,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.6,preference_control,3.53125,6.625,3.500005841255188,6.640636563301086,3.500005841255188,6.640636563301086,5.070321202278137,-1.5703153610229492,3.53125,6.625,5.078125,-1.546875
mistral_7b,14,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,4.125,2.75,4.093756794929504,2.7343862056732178,4.093756794929504,2.7343862056732178,3.414071500301361,0.6796852946281433,4.125,2.75,3.4375,0.6875
mistral_7b,14,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,5.125,-2.75,5.109385371208191,-2.749991059303284,5.109385371208191,-2.749991059303284,1.1796971559524536,3.929688215255737,5.125,-2.75,1.1875,3.9375
mistral_7b,14,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,7.828125,-5.59375,7.7968868017196655,-5.593741893768311,7.7968868017196655,-5.593741893768311,1.1015724539756775,6.695314347743988,7.828125,-5.59375,1.1171875,6.7109375
mistral_7b,14,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,10.953125,-7.640625,10.937512278556824,-7.656241536140442,10.937512278556824,-7.656241536140442,1.640635371208191,9.296876907348633,10.953125,-7.640625,1.65625,9.296875
mistral_7b,14,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,12.40625,-8.71875,12.437511205673218,-8.687493085861206,12.437511205673218,-8.687493085861206,1.8750090599060056,10.562502145767212,12.40625,-8.71875,1.84375,10.5625
mistral_7b,14,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,12.25,-9.0,12.26563823223114,-8.968741416931152,12.26563823223114,-8.968741416931152,1.648448407649994,10.617189824581146,12.25,-9.0,1.625,10.625
mistral_7b,14,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,11.28125,-8.203125,11.250012636184692,-8.218740105628967,11.250012636184692,-8.218740105628967,1.5156362652778623,9.73437637090683,11.28125,-8.203125,1.5390625,9.7421875
mistral_7b,14,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,1.0,preference_control,10.25,-5.78125,10.257826685905457,-5.781238079071045,10.257826685905457,-5.781238079071045,2.238294303417206,8.01953238248825,10.25,-5.78125,2.234375,8.015625
mistral_7b,14,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,-0.78125,-3.53125,-0.78125,-3.53125,-0.78125,-3.53125,-2.15625,1.375,-0.78125,-3.53125,-2.15625,1.375
mistral_7b,14,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,0.3125,-4.515625,0.3125,-4.5,0.3125,-4.5,-2.09375,2.40625,0.3125,-4.515625,-2.1015625,2.4140625
mistral_7b,14,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.6,preference_control,1.53125,-5.09375,1.53125,-5.09375,1.53125,-5.09375,-1.78125,3.3125,1.53125,-5.09375,-1.78125,3.3125
mistral_7b,14,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,2.8125,-5.53125,2.796875,-5.53125,2.796875,-5.53125,-1.3671875,4.1640625,2.8125,-5.53125,-1.359375,4.171875
mistral_7b,14,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,4.78125,-6.234375,4.765625,-6.21875,4.765625,-6.21875,-0.7265625,5.4921875,4.78125,-6.234375,-0.7265625,5.5078125
mistral_7b,14,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,7.59375,-7.84375,7.609375,-7.8125,7.609375,-7.8125,-0.1015625,7.7109375,7.59375,-7.84375,-0.125,7.71875
mistral_7b,14,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,9.28125,-8.9375,9.28125,-8.921875,9.28125,-8.921875,0.1796875,9.1015625,9.28125,-8.9375,0.171875,9.109375
mistral_7b,14,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,10.03125,-8.46875,10.03125,-8.453125,10.03125,-8.453125,0.7890625,9.2421875,10.03125,-8.46875,0.78125,9.25
mistral_7b,14,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,9.9375,-7.5625,9.90625,-7.546875,9.90625,-7.546875,1.1796875,8.7265625,9.9375,-7.5625,1.1875,8.75
mistral_7b,14,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,9.6875,-6.75,9.65625,-6.75,9.65625,-6.75,1.453125,8.203125,9.6875,-6.75,1.46875,8.21875
mistral_7b,14,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,1.0,preference_control,9.0625,-6.1875,9.03125,-6.203125,9.03125,-6.203125,1.4140625,7.6171875,9.0625,-6.1875,1.4375,7.625
mistral_7b,14,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,-3.375,0.78125,-3.40625,0.78125,-3.40625,0.78125,-1.3125,-2.09375,-3.375,0.78125,-1.296875,-2.078125
mistral_7b,14,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,-2.5625,-0.09375,-2.5625,-0.09375,-2.5625,-0.09375,-1.328125,-1.234375,-2.5625,-0.09375,-1.328125,-1.234375
mistral_7b,14,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.6,preference_control,-1.34375,-1.4375,-1.34375,-1.4375,-1.34375,-1.4375,-1.390625,0.046875,-1.34375,-1.4375,-1.390625,0.046875
mistral_7b,14,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,0.625,-3.78125,0.625,-3.78125,0.625,-3.78125,-1.578125,2.203125,0.625,-3.78125,-1.578125,2.203125
mistral_7b,14,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,4.59375,-6.34375,4.578125,-6.375,4.578125,-6.375,-0.8984375,5.4765625,4.59375,-6.34375,-0.875,5.46875
mistral_7b,14,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,6.34375,-7.75,6.34375,-7.765625,6.34375,-7.765625,-0.7109375,7.0546875,6.34375,-7.75,-0.703125,7.046875
mistral_7b,14,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,7.09375,-8.5625,7.0625,-8.5625,7.0625,-8.5625,-0.75,7.8125,7.09375,-8.5625,-0.734375,7.828125
mistral_7b,14,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,7.375,-9.140625,7.34375,-9.125,7.34375,-9.125,-0.890625,8.234375,7.375,-9.140625,-0.8828125,8.2578125
mistral_7b,14,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,7.53125,-9.3125,7.5625,-9.28125,7.5625,-9.28125,-0.859375,8.421875,7.53125,-9.3125,-0.890625,8.421875
mistral_7b,14,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,7.40625,-9.3125,7.40625,-9.296875,7.40625,-9.296875,-0.9453125,8.3515625,7.40625,-9.3125,-0.953125,8.359375
