model_name,target_layer,item_id,prompt_id,mode,statement_truth,a,b,correct,incorrect,primary_margin_slope,numeric_correct_margin_slope,assent_margin_slope,verification_correct_margin_slope,candidate_accuracy_slope
gemma2_9b,22,arith_007,arith_007::verification_false,verification_false,False,35,31,66,70,10.414216019890528,,10.414216019890528,-10.414216019890528,-0.6363636363636364
gemma2_9b,22,arith_007,arith_007::verification_true,verification_true,True,35,31,66,70,11.934090635993268,,11.934090635993268,11.934090635993268,0.6818181818181819
gemma2_9b,22,arith_008,arith_008::direct_numeric,direct_numeric,,43,39,82,79,0.7784479693932966,0.7784479693932966,,,5.2927805984958746e-17
gemma2_9b,22,arith_008,arith_008::verification_false,verification_false,False,43,39,82,79,3.401431192051281,,3.401431192051281,-3.401431192051281,0.0
gemma2_9b,22,arith_008,arith_008::verification_true,verification_true,True,43,39,82,79,3.8698771866885107,,3.8698771866885107,3.8698771866885107,5.2927805984958746e-17
gemma2_9b,22,arith_009,arith_009::direct_numeric,direct_numeric,,23,32,55,58,0.3920633359388872,0.3920633359388872,,,5.2927805984958746e-17
gemma2_9b,22,arith_009,arith_009::verification_false,verification_false,False,23,32,55,58,9.11493505131115,,9.11493505131115,-9.11493505131115,-0.6363636363636366
gemma2_9b,22,arith_009,arith_009::verification_true,verification_true,True,23,32,55,58,9.829504706642846,,9.829504706642846,9.829504706642846,0.6363636363636365
gemma2_9b,22,arith_010,arith_010::direct_numeric,direct_numeric,,5,43,48,39,0.9204783385450181,0.9204783385450181,,,5.2927805984958746e-17
gemma2_9b,22,arith_010,arith_010::verification_false,verification_false,False,5,43,48,39,7.1031187447634645,,7.1031187447634645,-7.1031187447634645,-0.4090909090909093
gemma2_9b,22,arith_010,arith_010::verification_true,verification_true,True,5,43,48,39,9.637041265314277,,9.637041265314277,9.637041265314277,0.6818181818181819
gemma2_9b,22,arith_011,arith_011::direct_numeric,direct_numeric,,15,33,48,53,0.7046094320037146,0.7046094320037146,,,5.2927805984958746e-17
gemma2_9b,22,arith_011,arith_011::verification_false,verification_false,False,15,33,48,53,6.186220494183629,,6.186220494183629,-6.186220494183629,-0.22727272727272732
gemma2_9b,22,arith_011,arith_011::verification_true,verification_true,True,15,33,48,53,10.150241418318316,,10.150241418318316,10.150241418318316,0.6363636363636365
gemma2_9b,22,arith_012,arith_012::direct_numeric,direct_numeric,,39,11,50,51,0.09943344918164305,0.09943344918164305,,,5.2927805984958746e-17
gemma2_9b,22,arith_012,arith_012::verification_false,verification_false,False,39,11,50,51,6.4440116448835925,,6.4440116448835925,-6.4440116448835925,-0.22727272727272732
gemma2_9b,22,arith_012,arith_012::verification_true,verification_true,True,39,11,50,51,11.160999298095705,,11.160999298095705,11.160999298095705,0.6818181818181819
gemma2_9b,22,arith_013,arith_013::direct_numeric,direct_numeric,,12,47,59,68,0.34520088542591254,0.34520088542591254,,,5.2927805984958746e-17
gemma2_9b,22,arith_013,arith_013::verification_false,verification_false,False,12,47,59,68,8.486374941739172,,8.486374941739172,-8.486374941739172,-0.6363636363636364
gemma2_9b,22,arith_013,arith_013::verification_true,verification_true,True,12,47,59,68,3.451221097599378,,3.451221097599378,3.451221097599378,5.2927805984958746e-17
gemma2_9b,22,arith_014,arith_014::direct_numeric,direct_numeric,,21,11,32,38,0.3068210049109045,0.3068210049109045,,,5.2927805984958746e-17
gemma2_9b,22,arith_014,arith_014::verification_false,verification_false,False,21,11,32,38,10.550726760517469,,10.550726760517469,-10.550726760517469,-0.6363636363636364
gemma2_9b,22,arith_014,arith_014::verification_true,verification_true,True,21,11,32,38,12.152891527522698,,12.152891527522698,12.152891527522698,0.6818181818181819
gemma2_9b,22,arith_015,arith_015::direct_numeric,direct_numeric,,22,29,51,45,1.3722290505062453,1.3722290505062453,,,5.2927805984958746e-17
gemma2_9b,22,arith_015,arith_015::verification_false,verification_false,False,22,29,51,45,6.891513390974566,,6.891513390974566,-6.891513390974566,-0.22727272727272732
gemma2_9b,22,arith_015,arith_015::verification_true,verification_true,True,22,29,51,45,4.6113002408634545,,4.6113002408634545,4.6113002408634545,5.2927805984958746e-17
gemma2_9b,22,arith_016,arith_016::direct_numeric,direct_numeric,,4,29,33,39,1.1562629287893127,1.1562629287893127,,,5.2927805984958746e-17
gemma2_9b,22,arith_016,arith_016::verification_false,verification_false,False,4,29,33,39,8.44404545697299,,8.44404545697299,-8.44404545697299,-0.6363636363636366
gemma2_9b,22,arith_016,arith_016::verification_true,verification_true,True,4,29,33,39,3.238780184225603,,3.238780184225603,3.238780184225603,5.2927805984958746e-17
gemma2_9b,22,arith_017,arith_017::direct_numeric,direct_numeric,,48,8,56,60,0.5216870253736321,0.5216870253736321,,,5.2927805984958746e-17
gemma2_9b,22,arith_017,arith_017::verification_false,verification_false,False,48,8,56,60,9.352291822433473,,9.352291822433473,-9.352291822433473,-0.6363636363636366
gemma2_9b,22,arith_017,arith_017::verification_true,verification_true,True,48,8,56,60,3.7859857299111117,,3.7859857299111117,3.7859857299111117,5.2927805984958746e-17
gemma2_9b,22,arith_018,arith_018::direct_numeric,direct_numeric,,31,47,78,77,0.2954596389423717,0.2954596389423717,,,5.2927805984958746e-17
gemma2_9b,22,arith_018,arith_018::verification_false,verification_false,False,31,47,78,77,7.367746851660989,,7.367746851660989,-7.367746851660989,-0.4090909090909093
gemma2_9b,22,arith_018,arith_018::verification_true,verification_true,True,31,47,78,77,11.072947263717655,,11.072947263717655,11.072947263717655,0.6818181818181819
gemma2_9b,22,arith_019,arith_019::direct_numeric,direct_numeric,,14,17,31,22,0.42050632563504303,0.42050632563504303,,,5.2927805984958746e-17
gemma2_9b,22,arith_019,arith_019::verification_false,verification_false,False,14,17,31,22,6.639768427068538,,6.639768427068538,-6.639768427068538,-0.5454545454545455
gemma2_9b,22,arith_019,arith_019::verification_true,verification_true,True,14,17,31,22,3.1804374022917323,,3.1804374022917323,3.1804374022917323,5.2927805984958746e-17
gemma2_9b,22,arith_020,arith_020::direct_numeric,direct_numeric,,38,17,55,60,0.7443333701653913,0.7443333701653913,,,5.2927805984958746e-17
gemma2_9b,22,arith_020,arith_020::verification_false,verification_false,False,38,17,55,60,10.324949828061195,,10.324949828061195,-10.324949828061195,-0.6363636363636364
gemma2_9b,22,arith_020,arith_020::verification_true,verification_true,True,38,17,55,60,6.324303258549084,,6.324303258549084,6.324303258549084,0.22727272727272732
gemma2_9b,22,arith_021,arith_021::direct_numeric,direct_numeric,,45,33,78,81,0.4652316245165746,0.4652316245165746,,,5.2927805984958746e-17
gemma2_9b,22,arith_021,arith_021::verification_false,verification_false,False,45,33,78,81,11.274760723114017,,11.274760723114017,-11.274760723114017,-0.6818181818181818
gemma2_9b,22,arith_021,arith_021::verification_true,verification_true,True,45,33,78,81,10.93356461958452,,10.93356461958452,10.93356461958452,0.6363636363636365
gemma2_9b,22,arith_022,arith_022::direct_numeric,direct_numeric,,22,22,44,36,0.6264845566316091,0.6264845566316091,,,5.2927805984958746e-17
gemma2_9b,22,arith_022,arith_022::verification_false,verification_false,False,22,22,44,36,8.35241588679227,,8.35241588679227,-8.35241588679227,-0.5454545454545455
gemma2_9b,22,arith_022,arith_022::verification_true,verification_true,True,22,22,44,36,2.8728370341387675,,2.8728370341387675,2.8728370341387675,5.2927805984958746e-17
gemma2_9b,22,arith_023,arith_023::direct_numeric,direct_numeric,,23,43,66,75,0.2656673192977901,0.2656673192977901,,,5.2927805984958746e-17
gemma2_9b,22,arith_023,arith_023::verification_false,verification_false,False,23,43,66,75,10.073329015211629,,10.073329015211629,-10.073329015211629,-0.6363636363636364
gemma2_9b,22,arith_023,arith_023::verification_true,verification_true,True,23,43,66,75,11.007346716794101,,11.007346716794101,11.007346716794101,0.6818181818181819
gemma2_9b,22,arith_024,arith_024::direct_numeric,direct_numeric,,39,22,61,60,0.5056865919720046,0.5056865919720046,,,5.2927805984958746e-17
gemma2_9b,22,arith_024,arith_024::verification_false,verification_false,False,39,22,61,60,10.820169925689699,,10.820169925689699,-10.820169925689699,-0.6363636363636364
gemma2_9b,22,arith_024,arith_024::verification_true,verification_true,True,39,22,61,60,4.762347806583753,,4.762347806583753,4.762347806583753,5.2927805984958746e-17
gemma2_9b,22,arith_025,arith_025::direct_numeric,direct_numeric,,43,12,55,62,0.6264478726820513,0.6264478726820513,,,5.2927805984958746e-17
gemma2_9b,22,arith_025,arith_025::verification_false,verification_false,False,43,12,55,62,8.394327943975277,,8.394327943975277,-8.394327943975277,-0.5454545454545457
gemma2_9b,22,arith_025,arith_025::verification_true,verification_true,True,43,12,55,62,8.143774769522931,,8.143774769522931,8.143774769522931,0.4090909090909092
gemma2_9b,22,arith_026,arith_026::direct_numeric,direct_numeric,,9,16,25,29,0.5795465545220815,0.5795465545220815,,,5.2927805984958746e-17
gemma2_9b,22,arith_026,arith_026::verification_false,verification_false,False,9,16,25,29,3.199026823043824,,3.199026823043824,-3.199026823043824,0.0
gemma2_9b,22,arith_026,arith_026::verification_true,verification_true,True,9,16,25,29,4.0993568463759,,4.0993568463759,4.0993568463759,5.2927805984958746e-17
gemma2_9b,22,arith_027,arith_027::direct_numeric,direct_numeric,,12,36,48,40,0.5340923937884252,0.5340923937884252,,,5.2927805984958746e-17
gemma2_9b,22,arith_027,arith_027::verification_false,verification_false,False,12,36,48,40,8.518664966930043,,8.518664966930043,-8.518664966930043,-0.5454545454545455
gemma2_9b,22,arith_027,arith_027::verification_true,verification_true,True,12,36,48,40,8.262169231068007,,8.262169231068007,8.262169231068007,0.6818181818181819
gemma2_9b,22,arith_028,arith_028::direct_numeric,direct_numeric,,5,42,47,51,-0.04046954891898262,-0.04046954891898262,,,5.2927805984958746e-17
gemma2_9b,22,arith_028,arith_028::verification_false,verification_false,False,5,42,47,51,6.914051836187191,,6.914051836187191,-6.914051836187191,-0.4090909090909093
gemma2_9b,22,arith_028,arith_028::verification_true,verification_true,True,5,42,47,51,3.790663805874913,,3.790663805874913,3.790663805874913,5.2927805984958746e-17
gemma2_9b,22,arith_029,arith_029::direct_numeric,direct_numeric,,48,3,51,54,1.156256101348183,1.156256101348183,,,5.2927805984958746e-17
gemma2_9b,22,arith_029,arith_029::verification_false,verification_false,False,48,3,51,54,3.897141695022584,,3.897141695022584,-3.897141695022584,0.0
gemma2_9b,22,arith_029,arith_029::verification_true,verification_true,True,48,3,51,54,3.669243249026213,,3.669243249026213,3.669243249026213,5.2927805984958746e-17
gemma2_9b,22,arith_030,arith_030::direct_numeric,direct_numeric,,42,14,56,51,0.4147760976444601,0.4147760976444601,,,5.2927805984958746e-17
gemma2_9b,22,arith_030,arith_030::verification_false,verification_false,False,42,14,56,51,9.704629031094639,,9.704629031094639,-9.704629031094639,-0.6818181818181818
gemma2_9b,22,arith_030,arith_030::verification_true,verification_true,True,42,14,56,51,8.167640621011909,,8.167640621011909,8.167640621011909,0.5454545454545455
gemma2_9b,22,arith_031,arith_031::direct_numeric,direct_numeric,,23,8,31,29,0.8735991499640725,0.8735991499640725,,,5.2927805984958746e-17
gemma2_9b,22,arith_031,arith_031::verification_false,verification_false,False,23,8,31,29,3.271932005882264,,3.271932005882264,-3.271932005882264,0.0
gemma2_9b,22,arith_031,arith_031::verification_true,verification_true,True,23,8,31,29,3.476972894235092,,3.476972894235092,3.476972894235092,5.2927805984958746e-17
gemma2_9b,22,arith_032,arith_032::direct_numeric,direct_numeric,,42,3,45,41,1.034101096066563,1.034101096066563,,,5.2927805984958746e-17
gemma2_9b,22,arith_032,arith_032::verification_false,verification_false,False,42,3,45,41,6.976576772603123,,6.976576772603123,-6.976576772603123,-0.4090909090909093
gemma2_9b,22,arith_032,arith_032::verification_true,verification_true,True,42,3,45,41,3.6445540623231385,,3.6445540623231385,3.6445540623231385,5.2927805984958746e-17
gemma2_9b,22,arith_033,arith_033::direct_numeric,direct_numeric,,22,37,59,62,0.6690946058793485,0.6690946058793485,,,5.2927805984958746e-17
gemma2_9b,22,arith_033,arith_033::verification_false,verification_false,False,22,37,59,62,5.997868277809839,,5.997868277809839,-5.997868277809839,-0.22727272727272732
gemma2_9b,22,arith_033,arith_033::verification_true,verification_true,True,22,37,59,62,3.2630166140469647,,3.2630166140469647,3.2630166140469647,5.2927805984958746e-17
gemma2_9b,22,arith_034,arith_034::direct_numeric,direct_numeric,,9,40,49,56,0.5610427910631347,0.5610427910631347,,,5.2927805984958746e-17
gemma2_9b,22,arith_034,arith_034::verification_false,verification_false,False,9,40,49,56,7.63339372114702,,7.63339372114702,-7.63339372114702,-0.5454545454545455
gemma2_9b,22,arith_034,arith_034::verification_true,verification_true,True,9,40,49,56,10.976384726437658,,10.976384726437658,10.976384726437658,0.6818181818181819
gemma2_9b,22,arith_035,arith_035::direct_numeric,direct_numeric,,44,3,47,43,0.7073884768919504,0.7073884768919504,,,5.2927805984958746e-17
gemma2_9b,22,arith_035,arith_035::verification_false,verification_false,False,44,3,47,43,7.127374692396685,,7.127374692396685,-7.127374692396685,-0.4090909090909093
gemma2_9b,22,arith_035,arith_035::verification_true,verification_true,True,44,3,47,43,3.4171515378085067,,3.4171515378085067,3.4171515378085067,5.2927805984958746e-17
gemma2_9b,22,arith_036,arith_036::direct_numeric,direct_numeric,,35,3,38,36,1.0994363427162175,1.0994363427162175,,,5.2927805984958746e-17
gemma2_9b,22,arith_036,arith_036::verification_false,verification_false,False,35,3,38,36,3.4613131393085834,,3.4613131393085834,-3.4613131393085834,0.0
gemma2_9b,22,arith_036,arith_036::verification_true,verification_true,True,35,3,38,36,3.2326050238175843,,3.2326050238175843,3.2326050238175843,5.2927805984958746e-17
gemma2_9b,22,arith_037,arith_037::direct_numeric,direct_numeric,,35,38,73,74,0.11648691784251963,0.11648691784251963,,,5.2927805984958746e-17
gemma2_9b,22,arith_037,arith_037::verification_false,verification_false,False,35,38,73,74,5.959788170727818,,5.959788170727818,-5.959788170727818,-0.22727272727272732
gemma2_9b,22,arith_037,arith_037::verification_true,verification_true,True,35,38,73,74,3.3146286335858446,,3.3146286335858446,3.3146286335858446,5.2927805984958746e-17
gemma2_9b,22,arith_038,arith_038::direct_numeric,direct_numeric,,28,43,71,79,0.8295593911951237,0.8295593911951237,,,5.2927805984958746e-17
gemma2_9b,22,arith_038,arith_038::verification_false,verification_false,False,28,43,71,79,4.274636181918058,,4.274636181918058,-4.274636181918058,0.0
gemma2_9b,22,arith_038,arith_038::verification_true,verification_true,True,28,43,71,79,3.819399324330418,,3.819399324330418,3.819399324330418,5.2927805984958746e-17
gemma2_9b,22,arith_039,arith_039::direct_numeric,direct_numeric,,7,27,34,40,1.0597312938083299,1.0597312938083299,,,5.2927805984958746e-17
gemma2_9b,22,arith_039,arith_039::verification_false,verification_false,False,7,27,34,40,10.05594639344649,,10.05594639344649,-10.05594639344649,-0.6363636363636364
gemma2_9b,22,arith_039,arith_039::verification_true,verification_true,True,7,27,34,40,3.7391367608850667,,3.7391367608850667,3.7391367608850667,5.2927805984958746e-17
gemma2_9b,22,arith_040,arith_040::direct_numeric,direct_numeric,,6,9,15,13,0.93466180562973,0.93466180562973,,,5.2927805984958746e-17
gemma2_9b,22,arith_040,arith_040::verification_false,verification_false,False,6,9,15,13,3.2778554071079617,,3.2778554071079617,-3.2778554071079617,0.0
gemma2_9b,22,arith_040,arith_040::verification_true,verification_true,True,6,9,15,13,9.80697005445307,,9.80697005445307,9.80697005445307,0.6818181818181819
gemma2_9b,22,arith_041,arith_041::direct_numeric,direct_numeric,,36,46,82,90,0.8295776844024678,0.8295776844024678,,,5.2927805984958746e-17
gemma2_9b,22,arith_041,arith_041::verification_false,verification_false,False,36,46,82,90,10.098859895359386,,10.098859895359386,-10.098859895359386,-0.6363636363636364
gemma2_9b,22,arith_041,arith_041::verification_true,verification_true,True,36,46,82,90,3.791079824621028,,3.791079824621028,3.791079824621028,5.2927805984958746e-17
gemma2_9b,22,arith_042,arith_042::direct_numeric,direct_numeric,,16,5,21,29,0.39773049137809013,0.39773049137809013,,,5.2927805984958746e-17
gemma2_9b,22,arith_042,arith_042::verification_false,verification_false,False,16,5,21,29,9.558129484003242,,9.558129484003242,-9.558129484003242,-0.6363636363636364
gemma2_9b,22,arith_042,arith_042::verification_true,verification_true,True,16,5,21,29,4.540245977315037,,4.540245977315037,4.540245977315037,5.2927805984958746e-17
gemma2_9b,22,arith_043,arith_043::direct_numeric,direct_numeric,,10,25,35,30,0.5823924216357147,0.5823924216357147,,,5.2927805984958746e-17
gemma2_9b,22,arith_043,arith_043::verification_false,verification_false,False,10,25,35,30,7.879743402654477,,7.879743402654477,-7.879743402654477,-0.6363636363636364
gemma2_9b,22,arith_043,arith_043::verification_true,verification_true,True,10,25,35,30,3.348731734535912,,3.348731734535912,3.348731734535912,5.2927805984958746e-17
gemma2_9b,22,arith_044,arith_044::direct_numeric,direct_numeric,,27,19,46,45,0.15625282851132494,0.15625282851132494,,,5.2927805984958746e-17
gemma2_9b,22,arith_044,arith_044::verification_false,verification_false,False,27,19,46,45,10.570177641781894,,10.570177641781894,-10.570177641781894,-0.6818181818181818
gemma2_9b,22,arith_044,arith_044::verification_true,verification_true,True,27,19,46,45,4.2755409912629565,,4.2755409912629565,4.2755409912629565,5.2927805984958746e-17
gemma2_9b,22,arith_045,arith_045::direct_numeric,direct_numeric,,30,3,33,29,0.6229330463842913,0.6229330463842913,,,5.2927805984958746e-17
gemma2_9b,22,arith_045,arith_045::verification_false,verification_false,False,30,3,33,29,7.168305353684861,,7.168305353684861,-7.168305353684861,-0.4090909090909093
gemma2_9b,22,arith_045,arith_045::verification_true,verification_true,True,30,3,33,29,3.60330938209187,,3.60330938209187,3.60330938209187,5.2927805984958746e-17
gemma2_9b,22,arith_046,arith_046::direct_numeric,direct_numeric,,23,7,30,35,1.0340937376022363,1.0340937376022363,,,5.2927805984958746e-17
gemma2_9b,22,arith_046,arith_046::verification_false,verification_false,False,23,7,30,35,8.657354614951396,,8.657354614951396,-8.657354614951396,-0.5454545454545455
gemma2_9b,22,arith_046,arith_046::verification_true,verification_true,True,23,7,30,35,10.268742691386834,,10.268742691386834,10.268742691386834,0.6363636363636365
gemma2_9b,22,arith_047,arith_047::direct_numeric,direct_numeric,,4,7,11,12,0.130682295018978,0.130682295018978,,,5.2927805984958746e-17
gemma2_9b,22,arith_047,arith_047::verification_false,verification_false,False,4,7,11,12,10.322520082647154,,10.322520082647154,-10.322520082647154,-0.6818181818181818
gemma2_9b,22,arith_047,arith_047::verification_true,verification_true,True,4,7,11,12,3.889054829424079,,3.889054829424079,3.889054829424079,5.2927805984958746e-17
gemma2_9b,22,arith_048,arith_048::direct_numeric,direct_numeric,,8,32,40,36,0.826384874907407,0.826384874907407,,,5.2927805984958746e-17
gemma2_9b,22,arith_048,arith_048::verification_false,verification_false,False,8,32,40,36,5.008155909451572,,5.008155909451572,-5.008155909451572,-0.22727272727272732
gemma2_9b,22,arith_048,arith_048::verification_true,verification_true,True,8,32,40,36,4.933554931120439,,4.933554931120439,4.933554931120439,5.2927805984958746e-17
gemma2_9b,22,arith_049,arith_049::direct_numeric,direct_numeric,,21,21,42,45,0.5965907573699945,0.5965907573699945,,,5.2927805984958746e-17
gemma2_9b,22,arith_049,arith_049::verification_false,verification_false,False,21,21,42,45,9.366339932788504,,9.366339932788504,-9.366339932788504,-0.5454545454545455
gemma2_9b,22,arith_049,arith_049::verification_true,verification_true,True,21,21,42,45,2.938493696126072,,2.938493696126072,2.938493696126072,5.2927805984958746e-17
gemma2_9b,22,arith_050,arith_050::direct_numeric,direct_numeric,,2,31,33,42,0.5278015028346668,0.5278015028346668,,,5.2927805984958746e-17
gemma2_9b,22,arith_050,arith_050::verification_false,verification_false,False,2,31,33,42,9.515760205008768,,9.515760205008768,-9.515760205008768,-0.5454545454545455
gemma2_9b,22,arith_050,arith_050::verification_true,verification_true,True,2,31,33,42,3.353666067123415,,3.353666067123415,3.353666067123415,5.2927805984958746e-17
gemma2_9b,22,arith_051,arith_051::direct_numeric,direct_numeric,,41,24,65,58,0.8423547690564939,0.8423547690564939,,,5.2927805984958746e-17
gemma2_9b,22,arith_051,arith_051::verification_false,verification_false,False,41,24,65,58,4.310080679980193,,4.310080679980193,-4.310080679980193,0.0
gemma2_9b,22,arith_051,arith_051::verification_true,verification_true,True,41,24,65,58,8.406315955248747,,8.406315955248747,8.406315955248747,0.4090909090909092
gemma2_9b,22,arith_052,arith_052::direct_numeric,direct_numeric,,35,48,83,89,0.5397821556438115,0.5397821556438115,,,5.2927805984958746e-17
gemma2_9b,22,arith_052,arith_052::verification_false,verification_false,False,35,48,83,89,3.9302752884951517,,3.9302752884951517,-3.9302752884951517,0.0
gemma2_9b,22,arith_052,arith_052::verification_true,verification_true,True,35,48,83,89,4.113240957260134,,4.113240957260134,4.113240957260134,5.2927805984958746e-17
gemma2_9b,22,arith_053,arith_053::direct_numeric,direct_numeric,,5,25,30,22,0.8665187087925995,0.8665187087925995,,,5.2927805984958746e-17
gemma2_9b,22,arith_053,arith_053::verification_false,verification_false,False,5,25,30,22,7.439435828815809,,7.439435828815809,-7.439435828815809,-0.4090909090909093
gemma2_9b,22,arith_053,arith_053::verification_true,verification_true,True,5,25,30,22,3.955382173711604,,3.955382173711604,3.955382173711604,5.2927805984958746e-17
gemma2_9b,22,arith_054,arith_054::direct_numeric,direct_numeric,,8,34,42,49,0.43182413144545095,0.43182413144545095,,,5.2927805984958746e-17
gemma2_9b,22,arith_054,arith_054::verification_false,verification_false,False,8,34,42,49,8.018906116485596,,8.018906116485596,-8.018906116485596,-0.5454545454545455
gemma2_9b,22,arith_054,arith_054::verification_true,verification_true,True,8,34,42,49,10.021816513755107,,10.021816513755107,10.021816513755107,0.6818181818181819
gemma2_9b,22,arith_055,arith_055::direct_numeric,direct_numeric,,19,24,43,51,1.058277368545533,1.058277368545533,,,5.2927805984958746e-17
gemma2_9b,22,arith_055,arith_055::verification_false,verification_false,False,19,24,43,51,9.134235121987086,,9.134235121987086,-9.134235121987086,-0.6363636363636366
gemma2_9b,22,arith_055,arith_055::verification_true,verification_true,True,19,24,43,51,3.8046630946072675,,3.8046630946072675,3.8046630946072675,5.2927805984958746e-17
gemma2_9b,22,arith_056,arith_056::direct_numeric,direct_numeric,,37,4,41,43,0.5369346033443101,0.5369346033443101,,,5.2927805984958746e-17
gemma2_9b,22,arith_056,arith_056::verification_false,verification_false,False,37,4,41,43,3.1181637590581732,,3.1181637590581732,-3.1181637590581732,0.0
gemma2_9b,22,arith_056,arith_056::verification_true,verification_true,True,37,4,41,43,3.379874955524099,,3.379874955524099,3.379874955524099,5.2927805984958746e-17
gemma2_9b,22,arith_057,arith_057::direct_numeric,direct_numeric,,7,16,23,20,1.147729548540984,1.147729548540984,,,5.2927805984958746e-17
gemma2_9b,22,arith_057,arith_057::verification_false,verification_false,False,7,16,23,20,4.295440175316552,,4.295440175316552,-4.295440175316552,0.0
gemma2_9b,22,arith_057,arith_057::verification_true,verification_true,True,7,16,23,20,3.200179717757486,,3.200179717757486,3.200179717757486,5.2927805984958746e-17
gemma2_9b,22,arith_058,arith_058::direct_numeric,direct_numeric,,8,13,21,26,0.8948897231708869,0.8948897231708869,,,5.2927805984958746e-17
gemma2_9b,22,arith_058,arith_058::verification_false,verification_false,False,8,13,21,26,6.967687260020865,,6.967687260020865,-6.967687260020865,-0.5454545454545455
gemma2_9b,22,arith_058,arith_058::verification_true,verification_true,True,8,13,21,26,7.5806952606547995,,7.5806952606547995,7.5806952606547995,0.4090909090909092
gemma2_9b,22,arith_059,arith_059::direct_numeric,direct_numeric,,16,3,19,25,0.40491087870164405,0.40491087870164405,,,5.2927805984958746e-17
gemma2_9b,22,arith_059,arith_059::verification_false,verification_false,False,16,3,19,25,9.988495523279365,,9.988495523279365,-9.988495523279365,-0.6363636363636364
gemma2_9b,22,arith_059,arith_059::verification_true,verification_true,True,16,3,19,25,3.3545245365663026,,3.3545245365663026,3.3545245365663026,5.2927805984958746e-17
gemma2_9b,22,arith_060,arith_060::direct_numeric,direct_numeric,,18,8,26,18,-0.5055720589377661,-0.5055720589377661,,,5.2927805984958746e-17
gemma2_9b,22,arith_060,arith_060::verification_false,verification_false,False,18,8,26,18,7.557224186983977,,7.557224186983977,-7.557224186983977,-0.5454545454545455
