model_name,target_layer,item_id,prompt_id,mode,statement_truth,a,b,correct,incorrect,primary_margin_slope,numeric_correct_margin_slope,assent_margin_slope,verification_correct_margin_slope,candidate_accuracy_slope
qwen25_32b,43,arith_005,arith_005::verification_true,verification_true,True,37,21,58,55,21.75395774841309,,21.75395774841309,21.75395774841309,0.5454545454545455
qwen25_32b,43,arith_006,arith_006::direct_numeric,direct_numeric,,30,7,37,46,1.6576704545454535,1.6576704545454535,,,5.2927805984958746e-17
qwen25_32b,43,arith_006,arith_006::verification_false,verification_false,False,30,7,37,46,18.579230714928023,,18.579230714928023,-18.579230714928023,-0.40909090909090906
qwen25_32b,43,arith_006,arith_006::verification_true,verification_true,True,30,7,37,46,23.806887236508462,,23.806887236508462,23.806887236508462,0.5454545454545455
qwen25_32b,43,arith_007,arith_007::direct_numeric,direct_numeric,,35,31,66,70,1.7301135550845756,1.7301135550845756,,,5.2927805984958746e-17
qwen25_32b,43,arith_007,arith_007::verification_false,verification_false,False,35,31,66,70,21.476384905251592,,21.476384905251592,-21.476384905251592,-0.5454545454545455
qwen25_32b,43,arith_007,arith_007::verification_true,verification_true,True,35,31,66,70,21.79539896141399,,21.79539896141399,21.79539896141399,0.681818181818182
qwen25_32b,43,arith_008,arith_008::direct_numeric,direct_numeric,,43,39,82,79,0.3963068181818152,0.3963068181818152,,,5.2927805984958746e-17
qwen25_32b,43,arith_008,arith_008::verification_false,verification_false,False,43,39,82,79,19.573692874474965,,19.573692874474965,-19.573692874474965,-0.5454545454545455
qwen25_32b,43,arith_008,arith_008::verification_true,verification_true,True,43,39,82,79,23.562655774029825,,23.562655774029825,23.562655774029825,0.681818181818182
qwen25_32b,43,arith_009,arith_009::direct_numeric,direct_numeric,,23,32,55,58,-1.1420454816384737,-1.1420454816384737,,,5.2927805984958746e-17
qwen25_32b,43,arith_009,arith_009::verification_false,verification_false,False,23,32,55,58,20.511786043643955,,20.511786043643955,-20.511786043643955,-0.5454545454545455
qwen25_32b,43,arith_009,arith_009::verification_true,verification_true,True,23,32,55,58,23.493653763424277,,23.493653763424277,23.493653763424277,0.681818181818182
qwen25_32b,43,arith_010,arith_010::direct_numeric,direct_numeric,,5,43,48,39,2.4204545454545516,2.4204545454545516,,,5.2927805984958746e-17
qwen25_32b,43,arith_010,arith_010::verification_false,verification_false,False,5,43,48,39,18.5875462401997,,18.5875462401997,-18.5875462401997,-0.40909090909090906
qwen25_32b,43,arith_010,arith_010::verification_true,verification_true,True,5,43,48,39,21.676308870315562,,21.676308870315562,21.676308870315562,0.5454545454545455
qwen25_32b,43,arith_011,arith_011::direct_numeric,direct_numeric,,15,33,48,53,-0.8501420454545444,-0.8501420454545444,,,5.2927805984958746e-17
qwen25_32b,43,arith_011,arith_011::verification_false,verification_false,False,15,33,48,53,21.786018853837803,,21.786018853837803,-21.786018853837803,-0.5454545454545455
qwen25_32b,43,arith_011,arith_011::verification_true,verification_true,True,15,33,48,53,22.778286137364134,,22.778286137364134,22.778286137364134,0.681818181818182
qwen25_32b,43,arith_012,arith_012::direct_numeric,direct_numeric,,39,11,50,51,-1.6079545454545432,-1.6079545454545432,,,5.2927805984958746e-17
qwen25_32b,43,arith_012,arith_012::verification_false,verification_false,False,39,11,50,51,22.817973965948283,,22.817973965948283,-22.817973965948283,-0.6363636363636364
qwen25_32b,43,arith_012,arith_012::verification_true,verification_true,True,39,11,50,51,22.301734133200213,,22.301734133200213,22.301734133200213,0.6363636363636366
qwen25_32b,43,arith_013,arith_013::direct_numeric,direct_numeric,,12,47,59,68,-1.6036931818181845,-1.6036931818181845,,,5.2927805984958746e-17
qwen25_32b,43,arith_013,arith_013::verification_false,verification_false,False,12,47,59,68,22.99397740580819,,22.99397740580819,-22.99397740580819,-0.5454545454545455
qwen25_32b,43,arith_013,arith_013::verification_true,verification_true,True,12,47,59,68,23.34604743935846,,23.34604743935846,23.34604743935846,0.681818181818182
qwen25_32b,43,arith_014,arith_014::direct_numeric,direct_numeric,,21,11,32,38,-1.1193182089112015,-1.1193182089112015,,,5.2927805984958746e-17
qwen25_32b,43,arith_014,arith_014::verification_false,verification_false,False,21,11,32,38,19.35290391878648,,19.35290391878648,-19.35290391878648,-0.40909090909090906
qwen25_32b,43,arith_014,arith_014::verification_true,verification_true,True,21,11,32,38,22.300965357910503,,22.300965357910503,22.300965357910503,0.5454545454545455
qwen25_32b,43,arith_015,arith_015::direct_numeric,direct_numeric,,22,29,51,45,2.5021305734461015,2.5021305734461015,,,5.2927805984958746e-17
qwen25_32b,43,arith_015,arith_015::verification_false,verification_false,False,22,29,51,45,23.30041208050468,,23.30041208050468,-23.30041208050468,-0.6363636363636364
qwen25_32b,43,arith_015,arith_015::verification_true,verification_true,True,22,29,51,45,21.60649183121595,,21.60649183121595,21.60649183121595,0.5454545454545455
qwen25_32b,43,arith_016,arith_016::direct_numeric,direct_numeric,,4,29,33,39,-0.9431818181818207,-0.9431818181818207,,,5.2927805984958746e-17
qwen25_32b,43,arith_016,arith_016::verification_false,verification_false,False,4,29,33,39,19.305005653338007,,19.305005653338007,-19.305005653338007,-0.40909090909090906
qwen25_32b,43,arith_016,arith_016::verification_true,verification_true,True,4,29,33,39,21.385676172646615,,21.385676172646615,21.385676172646615,0.6363636363636366
qwen25_32b,43,arith_017,arith_017::direct_numeric,direct_numeric,,48,8,56,60,1.2911929704926197,1.2911929704926197,,,5.2927805984958746e-17
qwen25_32b,43,arith_017,arith_017::verification_false,verification_false,False,48,8,56,60,23.335402006452743,,23.335402006452743,-23.335402006452743,-0.5454545454545455
qwen25_32b,43,arith_017,arith_017::verification_true,verification_true,True,48,8,56,60,16.785515969449825,,16.785515969449825,16.785515969449825,0.4090909090909092
qwen25_32b,43,arith_018,arith_018::direct_numeric,direct_numeric,,31,47,78,77,-2.0965909090909074,-2.0965909090909074,,,5.2927805984958746e-17
qwen25_32b,43,arith_018,arith_018::verification_false,verification_false,False,31,47,78,77,23.499934657053522,,23.499934657053522,-23.499934657053522,-0.6363636363636364
qwen25_32b,43,arith_018,arith_018::verification_true,verification_true,True,31,47,78,77,23.16441827470607,,23.16441827470607,23.16441827470607,0.681818181818182
qwen25_32b,43,arith_019,arith_019::direct_numeric,direct_numeric,,14,17,31,22,-0.4289774081923767,-0.4289774081923767,,,5.2927805984958746e-17
qwen25_32b,43,arith_019,arith_019::verification_false,verification_false,False,14,17,31,22,18.152069584889855,,18.152069584889855,-18.152069584889855,-0.40909090909090906
qwen25_32b,43,arith_019,arith_019::verification_true,verification_true,True,14,17,31,22,23.999518958005048,,23.999518958005048,23.999518958005048,0.6363636363636366
qwen25_32b,43,arith_020,arith_020::direct_numeric,direct_numeric,,38,17,55,60,0.7585227001797038,0.7585227001797038,,,5.2927805984958746e-17
qwen25_32b,43,arith_020,arith_020::verification_false,verification_false,False,38,17,55,60,20.124817425554458,,20.124817425554458,-20.124817425554458,-0.5454545454545455
qwen25_32b,43,arith_020,arith_020::verification_true,verification_true,True,38,17,55,60,25.164733063090935,,25.164733063090935,25.164733063090935,0.681818181818182
qwen25_32b,43,arith_021,arith_021::direct_numeric,direct_numeric,,45,33,78,81,-0.9240056818181815,-0.9240056818181815,,,5.2927805984958746e-17
qwen25_32b,43,arith_021,arith_021::verification_false,verification_false,False,45,33,78,81,23.88029013438659,,23.88029013438659,-23.88029013438659,-0.6363636363636364
qwen25_32b,43,arith_021,arith_021::verification_true,verification_true,True,45,33,78,81,22.56847590208054,,22.56847590208054,22.56847590208054,0.5454545454545455
qwen25_32b,43,arith_022,arith_022::direct_numeric,direct_numeric,,22,22,44,36,1.748579518361522,1.748579518361522,,,5.2927805984958746e-17
qwen25_32b,43,arith_022,arith_022::verification_false,verification_false,False,22,22,44,36,21.511728969487276,,21.511728969487276,-21.511728969487276,-0.5454545454545455
qwen25_32b,43,arith_022,arith_022::verification_true,verification_true,True,22,22,44,36,19.53406689383767,,19.53406689383767,19.53406689383767,0.4090909090909092
qwen25_32b,43,arith_023,arith_023::direct_numeric,direct_numeric,,23,43,66,75,1.5610795183615267,1.5610795183615267,,,5.2927805984958746e-17
qwen25_32b,43,arith_023,arith_023::verification_false,verification_false,False,23,43,66,75,21.005281784317713,,21.005281784317713,-21.005281784317713,-0.6818181818181818
qwen25_32b,43,arith_023,arith_023::verification_true,verification_true,True,23,43,66,75,21.755513467571955,,21.755513467571955,21.755513467571955,0.5454545454545455
qwen25_32b,43,arith_024,arith_024::direct_numeric,direct_numeric,,39,22,61,60,-0.1647727272727247,-0.1647727272727247,,,5.2927805984958746e-17
qwen25_32b,43,arith_024,arith_024::verification_false,verification_false,False,39,22,61,60,18.82697856426239,,18.82697856426239,-18.82697856426239,-0.40909090909090906
qwen25_32b,43,arith_024,arith_024::verification_true,verification_true,True,39,22,61,60,24.539669351144276,,24.539669351144276,24.539669351144276,0.681818181818182
qwen25_32b,43,arith_025,arith_025::direct_numeric,direct_numeric,,43,12,55,62,0.4453101970932709,0.4453101970932709,,,5.2927805984958746e-17
qwen25_32b,43,arith_025,arith_025::verification_false,verification_false,False,43,12,55,62,22.14625963839618,,22.14625963839618,-22.14625963839618,-0.5454545454545455
qwen25_32b,43,arith_025,arith_025::verification_true,verification_true,True,43,12,55,62,25.306509315967563,,25.306509315967563,25.306509315967563,0.681818181818182
qwen25_32b,43,arith_026,arith_026::direct_numeric,direct_numeric,,9,16,25,29,-0.7159090909090908,-0.7159090909090908,,,5.2927805984958746e-17
qwen25_32b,43,arith_026,arith_026::verification_false,verification_false,False,9,16,25,29,21.522699757055808,,21.522699757055808,-21.522699757055808,-0.5454545454545455
qwen25_32b,43,arith_026,arith_026::verification_true,verification_true,True,9,16,25,29,25.37402333996513,,25.37402333996513,25.37402333996513,0.6363636363636366
qwen25_32b,43,arith_027,arith_027::direct_numeric,direct_numeric,,12,36,48,40,-0.289772727272725,-0.289772727272725,,,5.2927805984958746e-17
qwen25_32b,43,arith_027,arith_027::verification_false,verification_false,False,12,36,48,40,18.896230231631883,,18.896230231631883,-18.896230231631883,-0.40909090909090906
qwen25_32b,43,arith_027,arith_027::verification_true,verification_true,True,12,36,48,40,21.40878553823991,,21.40878553823991,21.40878553823991,0.5454545454545455
qwen25_32b,43,arith_028,arith_028::direct_numeric,direct_numeric,,5,42,47,51,2.7468039772727266,2.7468039772727266,,,5.2927805984958746e-17
qwen25_32b,43,arith_028,arith_028::verification_false,verification_false,False,5,42,47,51,20.522823626344856,,20.522823626344856,-20.522823626344856,-0.5454545454545455
qwen25_32b,43,arith_028,arith_028::verification_true,verification_true,True,5,42,47,51,21.063125957142226,,21.063125957142226,21.063125957142226,0.6363636363636366
qwen25_32b,43,arith_029,arith_029::direct_numeric,direct_numeric,,48,3,51,54,-0.3920454545454513,-0.3920454545454513,,,5.2927805984958746e-17
qwen25_32b,43,arith_029,arith_029::verification_false,verification_false,False,48,3,51,54,20.102387840097602,,20.102387840097602,-20.102387840097602,-0.40909090909090906
qwen25_32b,43,arith_029,arith_029::verification_true,verification_true,True,48,3,51,54,20.55264365673066,,20.55264365673066,20.55264365673066,0.4090909090909092
qwen25_32b,43,arith_030,arith_030::direct_numeric,direct_numeric,,42,14,56,51,-0.27840909090909816,-0.27840909090909816,,,5.2927805984958746e-17
qwen25_32b,43,arith_030,arith_030::verification_false,verification_false,False,42,14,56,51,18.485003346746623,,18.485003346746623,-18.485003346746623,-0.40909090909090906
qwen25_32b,43,arith_030,arith_030::verification_true,verification_true,True,42,14,56,51,21.94331296465614,,21.94331296465614,21.94331296465614,0.5454545454545455
qwen25_32b,43,arith_031,arith_031::direct_numeric,direct_numeric,,23,8,31,29,-3.982688730413263,-3.982688730413263,,,5.2927805984958746e-17
qwen25_32b,43,arith_031,arith_031::verification_false,verification_false,False,23,8,31,29,22.63006661155008,,22.63006661155008,-22.63006661155008,-0.5454545454545455
qwen25_32b,43,arith_031,arith_031::verification_true,verification_true,True,23,8,31,29,23.551116179336216,,23.551116179336216,23.551116179336216,0.681818181818182
qwen25_32b,43,arith_032,arith_032::direct_numeric,direct_numeric,,42,3,45,41,-0.4261363636363657,-0.4261363636363657,,,5.2927805984958746e-17
qwen25_32b,43,arith_032,arith_032::verification_false,verification_false,False,42,3,45,41,18.405145168304447,,18.405145168304447,-18.405145168304447,-0.40909090909090906
qwen25_32b,43,arith_032,arith_032::verification_true,verification_true,True,42,3,45,41,21.238899604840725,,21.238899604840725,21.238899604840725,0.4090909090909092
qwen25_32b,43,arith_033,arith_033::direct_numeric,direct_numeric,,22,37,59,62,-0.7954545454545464,-0.7954545454545464,,,5.2927805984958746e-17
qwen25_32b,43,arith_033,arith_033::verification_false,verification_false,False,22,37,59,62,22.464969802986495,,22.464969802986495,-22.464969802986495,-0.5454545454545455
qwen25_32b,43,arith_033,arith_033::verification_true,verification_true,True,22,37,59,62,23.42058068513871,,23.42058068513871,23.42058068513871,0.681818181818182
qwen25_32b,43,arith_034,arith_034::direct_numeric,direct_numeric,,9,40,49,56,-0.7414772727272724,-0.7414772727272724,,,5.2927805984958746e-17
qwen25_32b,43,arith_034,arith_034::verification_false,verification_false,False,9,40,49,56,21.01709214123813,,21.01709214123813,-21.01709214123813,-0.5454545454545455
qwen25_32b,43,arith_034,arith_034::verification_true,verification_true,True,9,40,49,56,21.453930063681174,,21.453930063681174,21.453930063681174,0.681818181818182
qwen25_32b,43,arith_035,arith_035::direct_numeric,direct_numeric,,44,3,47,43,0.943181818181819,0.943181818181819,,,5.2927805984958746e-17
qwen25_32b,43,arith_035,arith_035::verification_false,verification_false,False,44,3,47,43,19.97749506343495,,19.97749506343495,-19.97749506343495,-0.5454545454545455
qwen25_32b,43,arith_035,arith_035::verification_true,verification_true,True,44,3,47,43,21.501173924316056,,21.501173924316056,21.501173924316056,0.4090909090909092
qwen25_32b,43,arith_036,arith_036::direct_numeric,direct_numeric,,35,3,38,36,0.7102272727272739,0.7102272727272739,,,5.2927805984958746e-17
qwen25_32b,43,arith_036,arith_036::verification_false,verification_false,False,35,3,38,36,21.50521941076626,,21.50521941076626,-21.50521941076626,-0.6818181818181818
qwen25_32b,43,arith_036,arith_036::verification_true,verification_true,True,35,3,38,36,21.636680489236664,,21.636680489236664,21.636680489236664,0.4090909090909092
qwen25_32b,43,arith_037,arith_037::direct_numeric,direct_numeric,,35,38,73,74,-2.3125000000000004,-2.3125000000000004,,,5.2927805984958746e-17
qwen25_32b,43,arith_037,arith_037::verification_false,verification_false,False,35,38,73,74,22.106926110657785,,22.106926110657785,-22.106926110657785,-0.5454545454545455
qwen25_32b,43,arith_037,arith_037::verification_true,verification_true,True,35,38,73,74,22.95442744818601,,22.95442744818601,22.95442744818601,0.681818181818182
qwen25_32b,43,arith_038,arith_038::direct_numeric,direct_numeric,,28,43,71,79,-1.8749999999999976,-1.8749999999999976,,,5.2927805984958746e-17
qwen25_32b,43,arith_038,arith_038::verification_false,verification_false,False,28,43,71,79,24.374595571648,,24.374595571648,-24.374595571648,-0.6363636363636364
qwen25_32b,43,arith_038,arith_038::verification_true,verification_true,True,28,43,71,79,24.380280738527134,,24.380280738527134,24.380280738527134,0.681818181818182
qwen25_32b,43,arith_039,arith_039::direct_numeric,direct_numeric,,7,27,34,40,5.0440340909090935,5.0440340909090935,,,5.2927805984958746e-17
qwen25_32b,43,arith_039,arith_039::verification_false,verification_false,False,7,27,34,40,21.7543756203218,,21.7543756203218,-21.7543756203218,-0.5454545454545455
qwen25_32b,43,arith_039,arith_039::verification_true,verification_true,True,7,27,34,40,21.90815272114494,,21.90815272114494,21.90815272114494,0.5454545454545455
qwen25_32b,43,arith_040,arith_040::direct_numeric,direct_numeric,,6,9,15,13,-1.4886363636363633,-1.4886363636363633,,,5.2927805984958746e-17
qwen25_32b,43,arith_040,arith_040::verification_false,verification_false,False,6,9,15,13,20.78464405645024,,20.78464405645024,-20.78464405645024,-0.5454545454545455
qwen25_32b,43,arith_040,arith_040::verification_true,verification_true,True,6,9,15,13,18.55691548369148,,18.55691548369148,18.55691548369148,0.4090909090909092
qwen25_32b,43,arith_041,arith_041::direct_numeric,direct_numeric,,36,46,82,90,1.9943181818181828,1.9943181818181828,,,5.2927805984958746e-17
qwen25_32b,43,arith_041,arith_041::verification_false,verification_false,False,36,46,82,90,24.06864752552727,,24.06864752552727,-24.06864752552727,-0.6363636363636364
qwen25_32b,43,arith_041,arith_041::verification_true,verification_true,True,36,46,82,90,24.363539982925772,,24.363539982925772,24.363539982925772,0.681818181818182
qwen25_32b,43,arith_042,arith_042::direct_numeric,direct_numeric,,16,5,21,29,-0.7329545454545429,-0.7329545454545429,,,5.2927805984958746e-17
qwen25_32b,43,arith_042,arith_042::verification_false,verification_false,False,16,5,21,29,20.42634862661362,,20.42634862661362,-20.42634862661362,-0.40909090909090906
qwen25_32b,43,arith_042,arith_042::verification_true,verification_true,True,16,5,21,29,23.955123045227754,,23.955123045227754,23.955123045227754,0.681818181818182
qwen25_32b,43,arith_043,arith_043::direct_numeric,direct_numeric,,10,25,35,30,0.04545454545454464,0.04545454545454464,,,5.2927805984958746e-17
qwen25_32b,43,arith_043,arith_043::verification_false,verification_false,False,10,25,35,30,19.134885722940627,,19.134885722940627,-19.134885722940627,-0.40909090909090906
qwen25_32b,43,arith_043,arith_043::verification_true,verification_true,True,10,25,35,30,25.573801371184267,,25.573801371184267,25.573801371184267,0.6363636363636366
qwen25_32b,43,arith_044,arith_044::direct_numeric,direct_numeric,,27,19,46,45,-1.2215909361839328,-1.2215909361839328,,,5.2927805984958746e-17
qwen25_32b,43,arith_044,arith_044::verification_false,verification_false,False,27,19,46,45,23.57358746095138,,23.57358746095138,-23.57358746095138,-0.5454545454545455
qwen25_32b,43,arith_044,arith_044::verification_true,verification_true,True,27,19,46,45,25.44324134154754,,25.44324134154754,25.44324134154754,0.681818181818182
qwen25_32b,43,arith_045,arith_045::direct_numeric,direct_numeric,,30,3,33,29,-5.616477272727272,-5.616477272727272,,,5.2927805984958746e-17
qwen25_32b,43,arith_045,arith_045::verification_false,verification_false,False,30,3,33,29,18.222075294364586,,18.222075294364586,-18.222075294364586,-0.40909090909090906
qwen25_32b,43,arith_045,arith_045::verification_true,verification_true,True,30,3,33,29,22.92045465924524,,22.92045465924524,22.92045465924524,0.4090909090909092
qwen25_32b,43,arith_046,arith_046::direct_numeric,direct_numeric,,23,7,30,35,-0.1022727272727229,-0.1022727272727229,,,5.2927805984958746e-17
qwen25_32b,43,arith_046,arith_046::verification_false,verification_false,False,23,7,30,35,19.806789138100367,,19.806789138100367,-19.806789138100367,-0.40909090909090906
qwen25_32b,43,arith_046,arith_046::verification_true,verification_true,True,23,7,30,35,25.385857078162115,,25.385857078162115,25.385857078162115,0.681818181818182
qwen25_32b,43,arith_047,arith_047::direct_numeric,direct_numeric,,4,7,11,12,-1.1818182089112033,-1.1818182089112033,,,5.2927805984958746e-17
qwen25_32b,43,arith_047,arith_047::verification_false,verification_false,False,4,7,11,12,22.097118800336666,,22.097118800336666,-22.097118800336666,-0.5454545454545455
qwen25_32b,43,arith_047,arith_047::verification_true,verification_true,True,4,7,11,12,26.289586728269416,,26.289586728269416,26.289586728269416,0.6363636363636366
qwen25_32b,43,arith_048,arith_048::direct_numeric,direct_numeric,,8,32,40,36,-0.16406255418604215,-0.16406255418604215,,,5.2927805984958746e-17
qwen25_32b,43,arith_048,arith_048::verification_false,verification_false,False,8,32,40,36,24.090519016439274,,24.090519016439274,-24.090519016439274,-0.6363636363636364
qwen25_32b,43,arith_048,arith_048::verification_true,verification_true,True,8,32,40,36,21.476622451435446,,21.476622451435446,21.476622451435446,0.5454545454545455
qwen25_32b,43,arith_049,arith_049::direct_numeric,direct_numeric,,21,21,42,45,-1.6193181818181854,-1.6193181818181854,,,5.2927805984958746e-17
qwen25_32b,43,arith_049,arith_049::verification_false,verification_false,False,21,21,42,45,17.690099992535334,,17.690099992535334,-17.690099992535334,-0.40909090909090906
qwen25_32b,43,arith_049,arith_049::verification_true,verification_true,True,21,21,42,45,17.239796654744588,,17.239796654744588,17.239796654744588,0.22727272727272732
qwen25_32b,43,arith_050,arith_050::direct_numeric,direct_numeric,,2,31,33,42,-0.3083274147727256,-0.3083274147727256,,,5.2927805984958746e-17
qwen25_32b,43,arith_050,arith_050::verification_false,verification_false,False,2,31,33,42,18.433807925744492,,18.433807925744492,-18.433807925744492,-0.40909090909090906
qwen25_32b,43,arith_050,arith_050::verification_true,verification_true,True,2,31,33,42,20.41950129378926,,20.41950129378926,20.41950129378926,0.6363636363636366
qwen25_32b,43,arith_051,arith_051::direct_numeric,direct_numeric,,41,24,65,58,1.8267045454545436,1.8267045454545436,,,5.2927805984958746e-17
qwen25_32b,43,arith_051,arith_051::verification_false,verification_false,False,41,24,65,58,21.851656328548096,,21.851656328548096,-21.851656328548096,-0.5454545454545455
qwen25_32b,43,arith_051,arith_051::verification_true,verification_true,True,41,24,65,58,23.70985037630255,,23.70985037630255,23.70985037630255,0.681818181818182
qwen25_32b,43,arith_052,arith_052::direct_numeric,direct_numeric,,35,48,83,89,-1.1647727272727237,-1.1647727272727237,,,5.2927805984958746e-17
qwen25_32b,43,arith_052,arith_052::verification_false,verification_false,False,35,48,83,89,22.795403588901866,,22.795403588901866,-22.795403588901866,-0.6818181818181818
qwen25_32b,43,arith_052,arith_052::verification_true,verification_true,True,35,48,83,89,23.987846780907038,,23.987846780907038,23.987846780907038,0.681818181818182
qwen25_32b,43,arith_053,arith_053::direct_numeric,direct_numeric,,5,25,30,22,2.349431818181819,2.349431818181819,,,5.2927805984958746e-17
qwen25_32b,43,arith_053,arith_053::verification_false,verification_false,False,5,25,30,22,18.817458244887266,,18.817458244887266,-18.817458244887266,-0.40909090909090906
qwen25_32b,43,arith_053,arith_053::verification_true,verification_true,True,5,25,30,22,23.499206174503676,,23.499206174503676,23.499206174503676,0.6363636363636366
qwen25_32b,43,arith_054,arith_054::direct_numeric,direct_numeric,,8,34,42,49,-2.579545454545451,-2.579545454545451,,,5.2927805984958746e-17
qwen25_32b,43,arith_054,arith_054::verification_false,verification_false,False,8,34,42,49,20.829763856801126,,20.829763856801126,-20.829763856801126,-0.5454545454545455
qwen25_32b,43,arith_054,arith_054::verification_true,verification_true,True,8,34,42,49,23.02232330495662,,23.02232330495662,23.02232330495662,0.6363636363636366
qwen25_32b,43,arith_055,arith_055::direct_numeric,direct_numeric,,19,24,43,51,3.1470170454545423,3.1470170454545423,,,5.2927805984958746e-17
qwen25_32b,43,arith_055,arith_055::verification_false,verification_false,False,19,24,43,51,18.952286465601492,,18.952286465601492,-18.952286465601492,-0.40909090909090906
qwen25_32b,43,arith_055,arith_055::verification_true,verification_true,True,19,24,43,51,24.175591636787768,,24.175591636787768,24.175591636787768,0.6363636363636366
qwen25_32b,43,arith_056,arith_056::direct_numeric,direct_numeric,,37,4,41,43,1.039772727272725,1.039772727272725,,,5.2927805984958746e-17
qwen25_32b,43,arith_056,arith_056::verification_false,verification_false,False,37,4,41,43,21.119564013047658,,21.119564013047658,-21.119564013047658,-0.5454545454545455
qwen25_32b,43,arith_056,arith_056::verification_true,verification_true,True,37,4,41,43,20.783485472202308,,20.783485472202308,20.783485472202308,0.6363636363636366
qwen25_32b,43,arith_057,arith_057::direct_numeric,direct_numeric,,7,16,23,20,-0.494318181818181,-0.494318181818181,,,5.2927805984958746e-17
qwen25_32b,43,arith_057,arith_057::verification_false,verification_false,False,7,16,23,20,21.36410583149304,,21.36410583149304,-21.36410583149304,-0.5454545454545455
qwen25_32b,43,arith_057,arith_057::verification_true,verification_true,True,7,16,23,20,22.931687848134484,,22.931687848134484,22.931687848134484,0.681818181818182
qwen25_32b,43,arith_058,arith_058::direct_numeric,direct_numeric,,8,13,21,26,-1.5852272727272743,-1.5852272727272743,,,5.2927805984958746e-17
qwen25_32b,43,arith_058,arith_058::verification_false,verification_false,False,8,13,21,26,23.909023750912066,,23.909023750912066,-23.909023750912066,-0.5454545454545455
qwen25_32b,43,arith_058,arith_058::verification_true,verification_true,True,8,13,21,26,24.471076580611143,,24.471076580611143,24.471076580611143,0.6363636363636366
qwen25_32b,43,arith_059,arith_059::direct_numeric,direct_numeric,,16,3,19,25,-0.9303977272727274,-0.9303977272727274,,,5.2927805984958746e-17
qwen25_32b,43,arith_059,arith_059::verification_false,verification_false,False,16,3,19,25,19.118937817486856,,19.118937817486856,-19.118937817486856,-0.40909090909090906
qwen25_32b,43,arith_059,arith_059::verification_true,verification_true,True,16,3,19,25,22.250234961509708,,22.250234961509708,22.250234961509708,0.4090909090909092
qwen25_32b,43,arith_060,arith_060::direct_numeric,direct_numeric,,18,8,26,18,-2.4860129735686582,-2.4860129735686582,,,5.2927805984958746e-17
qwen25_32b,43,arith_060,arith_060::verification_false,verification_false,False,18,8,26,18,20.05108583515341,,20.05108583515341,-20.05108583515341,-0.40909090909090906
qwen25_32b,43,arith_060,arith_060::verification_true,verification_true,True,18,8,26,18,23.528473718599848,,23.528473718599848,23.528473718599848,0.681818181818182
