model_name,target_layer,item_id,prompt_id,mode,statement_truth,a,b,correct,incorrect,primary_margin_slope,numeric_correct_margin_slope,assent_margin_slope,verification_correct_margin_slope,candidate_accuracy_slope
llama3_8b,13,arith_011,arith_011::verification_true,verification_true,True,15,33,48,53,9.407965963537047,,9.407965963537047,9.407965963537047,0.5454545454545455
llama3_8b,13,arith_012,arith_012::direct_numeric,direct_numeric,,39,11,50,51,3.721422249620612,3.721422249620612,,,5.2927805984958746e-17
llama3_8b,13,arith_012,arith_012::verification_false,verification_false,False,39,11,50,51,12.675790873440832,,12.675790873440832,-12.675790873440832,-0.6818181818181818
llama3_8b,13,arith_012,arith_012::verification_true,verification_true,True,39,11,50,51,9.619499206542972,,9.619499206542972,9.619499206542972,0.5454545454545455
llama3_8b,13,arith_013,arith_013::direct_numeric,direct_numeric,,12,47,59,68,4.797055742957377,4.797055742957377,,,5.2927805984958746e-17
llama3_8b,13,arith_013,arith_013::verification_false,verification_false,False,12,47,59,68,12.15893393213099,,12.15893393213099,-12.15893393213099,-0.6818181818181818
llama3_8b,13,arith_013,arith_013::verification_true,verification_true,True,12,47,59,68,12.846301739866087,,12.846301739866087,12.846301739866087,0.6818181818181819
llama3_8b,13,arith_014,arith_014::direct_numeric,direct_numeric,,21,11,32,38,7.225618568333713,7.225618568333713,,,5.2927805984958746e-17
llama3_8b,13,arith_014,arith_014::verification_false,verification_false,False,21,11,32,38,11.53326363997026,,11.53326363997026,-11.53326363997026,-0.6818181818181818
llama3_8b,13,arith_014,arith_014::verification_true,verification_true,True,21,11,32,38,9.373972405086867,,9.373972405086867,9.373972405086867,0.5454545454545455
llama3_8b,13,arith_015,arith_015::direct_numeric,direct_numeric,,22,29,51,45,4.158509834246202,4.158509834246202,,,5.2927805984958746e-17
llama3_8b,13,arith_015,arith_015::verification_false,verification_false,False,22,29,51,45,10.6018874428489,,10.6018874428489,-10.6018874428489,-0.6363636363636364
llama3_8b,13,arith_015,arith_015::verification_true,verification_true,True,22,29,51,45,11.504432743245909,,11.504432743245909,11.504432743245909,0.6818181818181819
llama3_8b,13,arith_016,arith_016::direct_numeric,direct_numeric,,4,29,33,39,7.897643235596746,7.897643235596746,,,5.2927805984958746e-17
llama3_8b,13,arith_016,arith_016::verification_false,verification_false,False,4,29,33,39,12.965495992790572,,12.965495992790572,-12.965495992790572,-0.6818181818181818
llama3_8b,13,arith_016,arith_016::verification_true,verification_true,True,4,29,33,39,13.18105240301653,,13.18105240301653,13.18105240301653,0.6818181818181819
llama3_8b,13,arith_017,arith_017::direct_numeric,direct_numeric,,48,8,56,60,9.487851711836731,9.487851711836731,,,0.22727272727272732
llama3_8b,13,arith_017,arith_017::verification_false,verification_false,False,48,8,56,60,7.915650411085651,,7.915650411085651,-7.915650411085651,-0.4090909090909093
llama3_8b,13,arith_017,arith_017::verification_true,verification_true,True,48,8,56,60,10.999390623786239,,10.999390623786239,10.999390623786239,0.6363636363636365
llama3_8b,13,arith_018,arith_018::direct_numeric,direct_numeric,,31,47,78,77,4.864875831387261,4.864875831387261,,,5.2927805984958746e-17
llama3_8b,13,arith_018,arith_018::verification_false,verification_false,False,31,47,78,77,12.141673369841145,,12.141673369841145,-12.141673369841145,-0.6818181818181818
llama3_8b,13,arith_018,arith_018::verification_true,verification_true,True,31,47,78,77,11.703320806676697,,11.703320806676697,11.703320806676697,0.6818181818181819
llama3_8b,13,arith_019,arith_019::direct_numeric,direct_numeric,,14,17,31,22,6.408118123357948,6.408118123357948,,,5.2927805984958746e-17
llama3_8b,13,arith_019,arith_019::verification_false,verification_false,False,14,17,31,22,12.834690722552217,,12.834690722552217,-12.834690722552217,-0.6818181818181818
llama3_8b,13,arith_019,arith_019::verification_true,verification_true,True,14,17,31,22,12.226666829802777,,12.226666829802777,12.226666829802777,0.6818181818181819
llama3_8b,13,arith_020,arith_020::direct_numeric,direct_numeric,,38,17,55,60,7.34378406134519,7.34378406134519,,,5.2927805984958746e-17
llama3_8b,13,arith_020,arith_020::verification_false,verification_false,False,38,17,55,60,8.8386231769215,,8.8386231769215,-8.8386231769215,-0.5454545454545455
llama3_8b,13,arith_020,arith_020::verification_true,verification_true,True,38,17,55,60,11.453813682902945,,11.453813682902945,11.453813682902945,0.6818181818181819
llama3_8b,13,arith_021,arith_021::direct_numeric,direct_numeric,,45,33,78,81,6.4037799401716775,6.4037799401716775,,,5.2927805984958746e-17
llama3_8b,13,arith_021,arith_021::verification_false,verification_false,False,45,33,78,81,11.386417995799672,,11.386417995799672,-11.386417995799672,-0.6363636363636364
llama3_8b,13,arith_021,arith_021::verification_true,verification_true,True,45,33,78,81,11.897003130479295,,11.897003130479295,11.897003130479295,0.6818181818181819
llama3_8b,13,arith_022,arith_022::direct_numeric,direct_numeric,,22,22,44,36,6.602948362177071,6.602948362177071,,,5.2927805984958746e-17
llama3_8b,13,arith_022,arith_022::verification_false,verification_false,False,22,22,44,36,11.71015279943293,,11.71015279943293,-11.71015279943293,-0.6818181818181818
llama3_8b,13,arith_022,arith_022::verification_true,verification_true,True,22,22,44,36,13.11313997615468,,13.11313997615468,13.11313997615468,0.6818181818181819
llama3_8b,13,arith_023,arith_023::direct_numeric,direct_numeric,,23,43,66,75,8.284323313019494,8.284323313019494,,,5.2927805984958746e-17
llama3_8b,13,arith_023,arith_023::verification_false,verification_false,False,23,43,66,75,11.061618804931644,,11.061618804931644,-11.061618804931644,-0.6818181818181818
llama3_8b,13,arith_023,arith_023::verification_true,verification_true,True,23,43,66,75,9.656893860210074,,9.656893860210074,9.656893860210074,0.6363636363636365
llama3_8b,13,arith_024,arith_024::direct_numeric,direct_numeric,,39,22,61,60,7.041090130805971,7.041090130805971,,,5.2927805984958746e-17
llama3_8b,13,arith_024,arith_024::verification_false,verification_false,False,39,22,61,60,11.022964889352973,,11.022964889352973,-11.022964889352973,-0.6363636363636364
llama3_8b,13,arith_024,arith_024::verification_true,verification_true,True,39,22,61,60,12.305992776697337,,12.305992776697337,12.305992776697337,0.6818181818181819
llama3_8b,13,arith_025,arith_025::direct_numeric,direct_numeric,,43,12,55,62,8.410047672011636,8.410047672011636,,,5.2927805984958746e-17
llama3_8b,13,arith_025,arith_025::verification_false,verification_false,False,43,12,55,62,11.425160147927027,,11.425160147927027,-11.425160147927027,-0.6818181818181818
llama3_8b,13,arith_025,arith_025::verification_true,verification_true,True,43,12,55,62,5.433200164274738,,5.433200164274738,5.433200164274738,0.22727272727272732
llama3_8b,13,arith_026,arith_026::direct_numeric,direct_numeric,,9,16,25,29,6.648477841507306,6.648477841507306,,,5.2927805984958746e-17
llama3_8b,13,arith_026,arith_026::verification_false,verification_false,False,9,16,25,29,10.361734607002955,,10.361734607002955,-10.361734607002955,-0.6363636363636364
llama3_8b,13,arith_026,arith_026::verification_true,verification_true,True,9,16,25,29,11.794538953087551,,11.794538953087551,11.794538953087551,0.6818181818181819
llama3_8b,13,arith_027,arith_027::direct_numeric,direct_numeric,,12,36,48,40,4.814509364691649,4.814509364691649,,,5.2927805984958746e-17
llama3_8b,13,arith_027,arith_027::verification_false,verification_false,False,12,36,48,40,11.715171792290432,,11.715171792290432,-11.715171792290432,-0.6818181818181818
llama3_8b,13,arith_027,arith_027::verification_true,verification_true,True,12,36,48,40,12.442837422544313,,12.442837422544313,12.442837422544313,0.6818181818181819
llama3_8b,13,arith_028,arith_028::direct_numeric,direct_numeric,,5,42,47,51,6.343392800201071,6.343392800201071,,,5.2927805984958746e-17
llama3_8b,13,arith_028,arith_028::verification_false,verification_false,False,5,42,47,51,13.119077525355603,,13.119077525355603,-13.119077525355603,-0.6818181818181818
llama3_8b,13,arith_028,arith_028::verification_true,verification_true,True,5,42,47,51,12.86901028047909,,12.86901028047909,12.86901028047909,0.6818181818181819
llama3_8b,13,arith_029,arith_029::direct_numeric,direct_numeric,,48,3,51,54,7.481646050106397,7.481646050106397,,,5.2927805984958746e-17
llama3_8b,13,arith_029,arith_029::verification_false,verification_false,False,48,3,51,54,12.715538989413874,,12.715538989413874,-12.715538989413874,-0.6818181818181818
llama3_8b,13,arith_029,arith_029::verification_true,verification_true,True,48,3,51,54,13.079305838454856,,13.079305838454856,13.079305838454856,0.6818181818181819
llama3_8b,13,arith_030,arith_030::direct_numeric,direct_numeric,,42,14,56,51,9.652321799234912,9.652321799234912,,,0.22727272727272732
llama3_8b,13,arith_030,arith_030::verification_false,verification_false,False,42,14,56,51,13.153104397383608,,13.153104397383608,-13.153104397383608,-0.6818181818181818
llama3_8b,13,arith_030,arith_030::verification_true,verification_true,True,42,14,56,51,9.773867433721371,,9.773867433721371,9.773867433721371,0.6363636363636365
llama3_8b,13,arith_031,arith_031::direct_numeric,direct_numeric,,23,8,31,29,3.945628133687106,3.945628133687106,,,5.2927805984958746e-17
llama3_8b,13,arith_031,arith_031::verification_false,verification_false,False,23,8,31,29,11.238445932214912,,11.238445932214912,-11.238445932214912,-0.6363636363636364
llama3_8b,13,arith_031,arith_031::verification_true,verification_true,True,23,8,31,29,9.52684900977395,,9.52684900977395,9.52684900977395,0.5454545454545455
llama3_8b,13,arith_032,arith_032::direct_numeric,direct_numeric,,42,3,45,41,10.753625647588214,10.753625647588214,,,0.4090909090909092
llama3_8b,13,arith_032,arith_032::verification_false,verification_false,False,42,3,45,41,1.3524346243251462,,1.3524346243251462,-1.3524346243251462,5.2927805984958746e-17
llama3_8b,13,arith_032,arith_032::verification_true,verification_true,True,42,3,45,41,13.29518763043664,,13.29518763043664,13.29518763043664,0.6818181818181819
llama3_8b,13,arith_033,arith_033::direct_numeric,direct_numeric,,22,37,59,62,5.875981601801788,5.875981601801788,,,5.2927805984958746e-17
llama3_8b,13,arith_033,arith_033::verification_false,verification_false,False,22,37,59,62,12.466368826952854,,12.466368826952854,-12.466368826952854,-0.6818181818181818
llama3_8b,13,arith_033,arith_033::verification_true,verification_true,True,22,37,59,62,12.755376756191259,,12.755376756191259,12.755376756191259,0.6818181818181819
llama3_8b,13,arith_034,arith_034::direct_numeric,direct_numeric,,9,40,49,56,6.015444316647272,6.015444316647272,,,5.2927805984958746e-17
llama3_8b,13,arith_034,arith_034::verification_false,verification_false,False,9,40,49,56,6.907211368734189,,6.907211368734189,-6.907211368734189,-0.4090909090909093
llama3_8b,13,arith_034,arith_034::verification_true,verification_true,True,9,40,49,56,8.953374125740748,,8.953374125740748,8.953374125740748,0.5454545454545455
llama3_8b,13,arith_035,arith_035::direct_numeric,direct_numeric,,44,3,47,43,7.418300162662161,7.418300162662161,,,5.2927805984958746e-17
llama3_8b,13,arith_035,arith_035::verification_false,verification_false,False,44,3,47,43,0.6817767511714593,,0.6817767511714593,-0.6817767511714593,5.2927805984958746e-17
llama3_8b,13,arith_035,arith_035::verification_true,verification_true,True,44,3,47,43,13.294962942600256,,13.294962942600256,13.294962942600256,0.6818181818181819
llama3_8b,13,arith_036,arith_036::direct_numeric,direct_numeric,,35,3,38,36,6.369850646365774,6.369850646365774,,,5.2927805984958746e-17
llama3_8b,13,arith_036,arith_036::verification_false,verification_false,False,35,3,38,36,12.408096118406819,,12.408096118406819,-12.408096118406819,-0.6818181818181818
llama3_8b,13,arith_036,arith_036::verification_true,verification_true,True,35,3,38,36,12.670159670439634,,12.670159670439634,12.670159670439634,0.6818181818181819
llama3_8b,13,arith_037,arith_037::direct_numeric,direct_numeric,,35,38,73,74,4.8958139636299824,4.8958139636299824,,,5.2927805984958746e-17
llama3_8b,13,arith_037,arith_037::verification_false,verification_false,False,35,38,73,74,12.726979472420435,,12.726979472420435,-12.726979472420435,-0.6818181818181818
llama3_8b,13,arith_037,arith_037::verification_true,verification_true,True,35,38,73,74,12.86900642243299,,12.86900642243299,12.86900642243299,0.6818181818181819
llama3_8b,13,arith_038,arith_038::direct_numeric,direct_numeric,,28,43,71,79,8.149795505133543,8.149795505133543,,,5.2927805984958746e-17
llama3_8b,13,arith_038,arith_038::verification_false,verification_false,False,28,43,71,79,11.556064042178068,,11.556064042178068,-11.556064042178068,-0.6818181818181818
llama3_8b,13,arith_038,arith_038::verification_true,verification_true,True,28,43,71,79,11.74407425793735,,11.74407425793735,11.74407425793735,0.6818181818181819
llama3_8b,13,arith_039,arith_039::direct_numeric,direct_numeric,,7,27,34,40,6.242765833031049,6.242765833031049,,,5.2927805984958746e-17
llama3_8b,13,arith_039,arith_039::verification_false,verification_false,False,7,27,34,40,7.093704386190934,,7.093704386190934,-7.093704386190934,-0.4090909090909093
llama3_8b,13,arith_039,arith_039::verification_true,verification_true,True,7,27,34,40,13.408714419061493,,13.408714419061493,13.408714419061493,0.6818181818181819
llama3_8b,13,arith_040,arith_040::direct_numeric,direct_numeric,,6,9,15,13,1.3337074789133943,1.3337074789133943,,,5.2927805984958746e-17
llama3_8b,13,arith_040,arith_040::verification_false,verification_false,False,6,9,15,13,12.829242749647666,,12.829242749647666,-12.829242749647666,-0.6818181818181818
llama3_8b,13,arith_040,arith_040::verification_true,verification_true,True,6,9,15,13,13.181543740359224,,13.181543740359224,13.181543740359224,0.6818181818181819
llama3_8b,13,arith_041,arith_041::direct_numeric,direct_numeric,,36,46,82,90,7.115920478647408,7.115920478647408,,,5.2927805984958746e-17
llama3_8b,13,arith_041,arith_041::verification_false,verification_false,False,36,46,82,90,10.771769068457866,,10.771769068457866,-10.771769068457866,-0.6363636363636364
llama3_8b,13,arith_041,arith_041::verification_true,verification_true,True,36,46,82,90,13.062207671729004,,13.062207671729004,13.062207671729004,0.6818181818181819
llama3_8b,13,arith_042,arith_042::direct_numeric,direct_numeric,,16,5,21,29,4.698613952506673,4.698613952506673,,,5.2927805984958746e-17
llama3_8b,13,arith_042,arith_042::verification_false,verification_false,False,16,5,21,29,11.125115871429445,,11.125115871429445,-11.125115871429445,-0.6363636363636364
llama3_8b,13,arith_042,arith_042::verification_true,verification_true,True,16,5,21,29,11.772053425962277,,11.772053425962277,11.772053425962277,0.6818181818181819
llama3_8b,13,arith_043,arith_043::direct_numeric,direct_numeric,,10,25,35,30,5.496754835952412,5.496754835952412,,,5.2927805984958746e-17
llama3_8b,13,arith_043,arith_043::verification_false,verification_false,False,10,25,35,30,12.289372487501668,,12.289372487501668,-12.289372487501668,-0.6818181818181818
llama3_8b,13,arith_043,arith_043::verification_true,verification_true,True,10,25,35,30,13.079001659696756,,13.079001659696756,13.079001659696756,0.6818181818181819
llama3_8b,13,arith_044,arith_044::direct_numeric,direct_numeric,,27,19,46,45,1.2452116446061567,1.2452116446061567,,,5.2927805984958746e-17
llama3_8b,13,arith_044,arith_044::verification_false,verification_false,False,27,19,46,45,11.851839499040091,,11.851839499040091,-11.851839499040091,-0.6818181818181818
llama3_8b,13,arith_044,arith_044::verification_true,verification_true,True,27,19,46,45,12.81208662011407,,12.81208662011407,12.81208662011407,0.6818181818181819
llama3_8b,13,arith_045,arith_045::direct_numeric,direct_numeric,,30,3,33,29,12.68050542202863,12.68050542202863,,,5.2927805984958746e-17
llama3_8b,13,arith_045,arith_045::verification_false,verification_false,False,30,3,33,29,1.1193865971131747,,1.1193865971131747,-1.1193865971131747,5.2927805984958746e-17
llama3_8b,13,arith_045,arith_045::verification_true,verification_true,True,30,3,33,29,12.641804846850313,,12.641804846850313,12.641804846850313,0.6363636363636365
llama3_8b,13,arith_046,arith_046::direct_numeric,direct_numeric,,23,7,30,35,7.361138392578474,7.361138392578474,,,5.2927805984958746e-17
llama3_8b,13,arith_046,arith_046::verification_false,verification_false,False,23,7,30,35,7.929474787278611,,7.929474787278611,-7.929474787278611,-0.5454545454545455
llama3_8b,13,arith_046,arith_046::verification_true,verification_true,True,23,7,30,35,10.42262942140753,,10.42262942140753,10.42262942140753,0.6363636363636365
llama3_8b,13,arith_047,arith_047::direct_numeric,direct_numeric,,4,7,11,12,4.921399387446318,4.921399387446318,,,5.2927805984958746e-17
llama3_8b,13,arith_047,arith_047::verification_false,verification_false,False,4,7,11,12,12.170197205110036,,12.170197205110036,-12.170197205110036,-0.6818181818181818
llama3_8b,13,arith_047,arith_047::verification_true,verification_true,True,4,7,11,12,11.999028335918084,,11.999028335918084,11.999028335918084,0.6818181818181819
llama3_8b,13,arith_048,arith_048::direct_numeric,direct_numeric,,8,32,40,36,8.259460871869871,8.259460871869871,,,5.2927805984958746e-17
llama3_8b,13,arith_048,arith_048::verification_false,verification_false,False,8,32,40,36,10.339822639118545,,10.339822639118545,-10.339822639118545,-0.6363636363636364
llama3_8b,13,arith_048,arith_048::verification_true,verification_true,True,8,32,40,36,9.431163050911648,,9.431163050911648,9.431163050911648,0.5454545454545455
llama3_8b,13,arith_049,arith_049::direct_numeric,direct_numeric,,21,21,42,45,7.129972550002014,7.129972550002014,,,5.2927805984958746e-17
llama3_8b,13,arith_049,arith_049::verification_false,verification_false,False,21,21,42,45,10.81180017644709,,10.81180017644709,-10.81180017644709,-0.6363636363636364
llama3_8b,13,arith_049,arith_049::verification_true,verification_true,True,21,21,42,45,9.062297344207765,,9.062297344207765,9.062297344207765,0.5454545454545455
llama3_8b,13,arith_050,arith_050::direct_numeric,direct_numeric,,2,31,33,42,8.36822421442379,8.36822421442379,,,5.2927805984958746e-17
llama3_8b,13,arith_050,arith_050::verification_false,verification_false,False,2,31,33,42,6.175820870832966,,6.175820870832966,-6.175820870832966,-0.4090909090909093
llama3_8b,13,arith_050,arith_050::verification_true,verification_true,True,2,31,33,42,12.488287134604025,,12.488287134604025,12.488287134604025,0.6818181818181819
llama3_8b,13,arith_051,arith_051::direct_numeric,direct_numeric,,41,24,65,58,8.941212258555675,8.941212258555675,,,5.2927805984958746e-17
llama3_8b,13,arith_051,arith_051::verification_false,verification_false,False,41,24,65,58,11.493628653613008,,11.493628653613008,-11.493628653613008,-0.6818181818181818
llama3_8b,13,arith_051,arith_051::verification_true,verification_true,True,41,24,65,58,9.91072446649725,,9.91072446649725,9.91072446649725,0.6363636363636365
llama3_8b,13,arith_052,arith_052::direct_numeric,direct_numeric,,35,48,83,89,6.565633833408358,6.565633833408358,,,5.2927805984958746e-17
llama3_8b,13,arith_052,arith_052::verification_false,verification_false,False,35,48,83,89,8.855479132045401,,8.855479132045401,-8.855479132045401,-0.5454545454545455
llama3_8b,13,arith_052,arith_052::verification_true,verification_true,True,35,48,83,89,12.227034276182003,,12.227034276182003,12.227034276182003,0.6818181818181819
llama3_8b,13,arith_053,arith_053::direct_numeric,direct_numeric,,5,25,30,22,6.341517096216031,6.341517096216031,,,5.2927805984958746e-17
llama3_8b,13,arith_053,arith_053::verification_false,verification_false,False,5,25,30,22,4.184817498380489,,4.184817498380489,-4.184817498380489,5.2927805984958746e-17
llama3_8b,13,arith_053,arith_053::verification_true,verification_true,True,5,25,30,22,12.027970216491008,,12.027970216491008,12.027970216491008,0.6818181818181819
llama3_8b,13,arith_054,arith_054::direct_numeric,direct_numeric,,8,34,42,49,5.768986279314216,5.768986279314216,,,5.2927805984958746e-17
llama3_8b,13,arith_054,arith_054::verification_false,verification_false,False,8,34,42,49,6.353567318482834,,6.353567318482834,-6.353567318482834,-0.4090909090909093
llama3_8b,13,arith_054,arith_054::verification_true,verification_true,True,8,34,42,49,9.407491900704125,,9.407491900704125,9.407491900704125,0.5454545454545455
llama3_8b,13,arith_055,arith_055::direct_numeric,direct_numeric,,19,24,43,51,7.105855448679493,7.105855448679493,,,5.2927805984958746e-17
llama3_8b,13,arith_055,arith_055::verification_false,verification_false,False,19,24,43,51,8.98759243705056,,8.98759243705056,-8.98759243705056,-0.5454545454545455
llama3_8b,13,arith_055,arith_055::verification_true,verification_true,True,19,24,43,51,12.392380963672291,,12.392380963672291,12.392380963672291,0.6818181818181819
llama3_8b,13,arith_056,arith_056::direct_numeric,direct_numeric,,37,4,41,43,8.816989459774712,8.816989459774712,,,0.22727272727272732
llama3_8b,13,arith_056,arith_056::verification_false,verification_false,False,37,4,41,43,12.869079627773983,,12.869079627773983,-12.869079627773983,-0.6818181818181818
llama3_8b,13,arith_056,arith_056::verification_true,verification_true,True,37,4,41,43,12.87468724359166,,12.87468724359166,12.87468724359166,0.6818181818181819
llama3_8b,13,arith_057,arith_057::direct_numeric,direct_numeric,,7,16,23,20,6.89649566195228,6.89649566195228,,,5.2927805984958746e-17
llama3_8b,13,arith_057,arith_057::verification_false,verification_false,False,7,16,23,20,11.459449789740827,,11.459449789740827,-11.459449789740827,-0.6363636363636364
llama3_8b,13,arith_057,arith_057::verification_true,verification_true,True,7,16,23,20,10.948715860193428,,10.948715860193428,10.948715860193428,0.6363636363636365
llama3_8b,13,arith_058,arith_058::direct_numeric,direct_numeric,,8,13,21,26,7.241144093600187,7.241144093600187,,,5.2927805984958746e-17
llama3_8b,13,arith_058,arith_058::verification_false,verification_false,False,8,13,21,26,12.618837194009267,,12.618837194009267,-12.618837194009267,-0.6818181818181818
llama3_8b,13,arith_058,arith_058::verification_true,verification_true,True,8,13,21,26,12.244369214231321,,12.244369214231321,12.244369214231321,0.6818181818181819
llama3_8b,13,arith_059,arith_059::direct_numeric,direct_numeric,,16,3,19,25,7.322880219329489,7.322880219329489,,,5.2927805984958746e-17
llama3_8b,13,arith_059,arith_059::verification_false,verification_false,False,16,3,19,25,8.142400784925982,,8.142400784925982,-8.142400784925982,-0.4090909090909093
llama3_8b,13,arith_059,arith_059::verification_true,verification_true,True,16,3,19,25,13.374682453545663,,13.374682453545663,13.374682453545663,0.6818181818181819
llama3_8b,13,arith_060,arith_060::direct_numeric,direct_numeric,,18,8,26,18,6.4300119551745345,6.4300119551745345,,,5.2927805984958746e-17
llama3_8b,13,arith_060,arith_060::verification_false,verification_false,False,18,8,26,18,7.379827412691986,,7.379827412691986,-7.379827412691986,-0.5454545454545455
llama3_8b,13,arith_060,arith_060::verification_true,verification_true,True,18,8,26,18,11.467008850791244,,11.467008850791244,11.467008850791244,0.6363636363636365
llama3_8b,13,arith_061,arith_061::direct_numeric,direct_numeric,,25,3,28,24,7.7239548238841,7.7239548238841,,,5.2927805984958746e-17
llama3_8b,13,arith_061,arith_061::verification_false,verification_false,False,25,3,28,24,0.6477088386362256,,0.6477088386362256,-0.6477088386362256,5.2927805984958746e-17
llama3_8b,13,arith_061,arith_061::verification_true,verification_true,True,25,3,28,24,12.999780313535172,,12.999780313535172,12.999780313535172,0.6818181818181819
llama3_8b,13,arith_062,arith_062::direct_numeric,direct_numeric,,45,10,55,60,5.314709202809769,5.314709202809769,,,5.2927805984958746e-17
