model_name,target_layer,item_id,prompt_id,mode,statement_truth,a,b,correct,incorrect,primary_margin_slope,numeric_correct_margin_slope,assent_margin_slope,verification_correct_margin_slope,candidate_accuracy_slope
qwen25_72b,52,arith_012,arith_012::direct_numeric,direct_numeric,,39,11,50,51,-1.3579545454545459,-1.3579545454545459,,,5.2927805984958746e-17
qwen25_72b,52,arith_012,arith_012::verification_false,verification_false,False,39,11,50,51,18.113154904408894,,18.113154904408894,-18.113154904408894,-0.5454545454545455
qwen25_72b,52,arith_012,arith_012::verification_true,verification_true,True,39,11,50,51,17.652727755633272,,17.652727755633272,17.652727755633272,0.681818181818182
qwen25_72b,52,arith_013,arith_013::direct_numeric,direct_numeric,,12,47,59,68,-0.08948866345665364,-0.08948866345665364,,,5.2927805984958746e-17
qwen25_72b,52,arith_013,arith_013::verification_false,verification_false,False,12,47,59,68,19.9614071358334,,19.9614071358334,-19.9614071358334,-0.6363636363636364
qwen25_72b,52,arith_013,arith_013::verification_true,verification_true,True,12,47,59,68,15.21469992941077,,15.21469992941077,15.21469992941077,0.681818181818182
qwen25_72b,52,arith_014,arith_014::direct_numeric,direct_numeric,,21,11,32,38,-1.5000001571395194,-1.5000001571395194,,,5.2927805984958746e-17
qwen25_72b,52,arith_014,arith_014::verification_false,verification_false,False,21,11,32,38,19.50488888133656,,19.50488888133656,-19.50488888133656,-0.5454545454545455
qwen25_72b,52,arith_014,arith_014::verification_true,verification_true,True,21,11,32,38,18.526639282703403,,18.526639282703403,18.526639282703403,0.6363636363636366
qwen25_72b,52,arith_015,arith_015::direct_numeric,direct_numeric,,22,29,51,45,-1.6392045996405846,-1.6392045996405846,,,5.2927805984958746e-17
qwen25_72b,52,arith_015,arith_015::verification_false,verification_false,False,22,29,51,45,18.282197421247318,,18.282197421247318,-18.282197421247318,-0.5454545454545455
qwen25_72b,52,arith_015,arith_015::verification_true,verification_true,True,22,29,51,45,18.15250560370359,,18.15250560370359,18.15250560370359,0.681818181818182
qwen25_72b,52,arith_016,arith_016::direct_numeric,direct_numeric,,4,29,33,39,-0.21590909090909297,-0.21590909090909297,,,5.2927805984958746e-17
qwen25_72b,52,arith_016,arith_016::verification_false,verification_false,False,4,29,33,39,17.807390711524274,,17.807390711524274,-17.807390711524274,-0.6363636363636364
qwen25_72b,52,arith_016,arith_016::verification_true,verification_true,True,4,29,33,39,19.579187696630306,,19.579187696630306,19.579187696630306,0.681818181818182
qwen25_72b,52,arith_017,arith_017::direct_numeric,direct_numeric,,48,8,56,60,-0.4034092588858172,-0.4034092588858172,,,5.2927805984958746e-17
qwen25_72b,52,arith_017,arith_017::verification_false,verification_false,False,48,8,56,60,15.465102109042085,,15.465102109042085,-15.465102109042085,-0.6363636363636364
qwen25_72b,52,arith_017,arith_017::verification_true,verification_true,True,48,8,56,60,16.636997905644506,,16.636997905644506,16.636997905644506,0.5454545454545455
qwen25_72b,52,arith_018,arith_018::direct_numeric,direct_numeric,,31,47,78,77,-0.7272727543657501,-0.7272727543657501,,,5.2927805984958746e-17
qwen25_72b,52,arith_018,arith_018::verification_false,verification_false,False,31,47,78,77,19.08482753146779,,19.08482753146779,-19.08482753146779,-0.6363636363636364
qwen25_72b,52,arith_018,arith_018::verification_true,verification_true,True,31,47,78,77,20.181320152499467,,20.181320152499467,20.181320152499467,0.681818181818182
qwen25_72b,52,arith_019,arith_019::direct_numeric,direct_numeric,,14,17,31,22,-0.5227273269133115,-0.5227273269133115,,,5.2927805984958746e-17
qwen25_72b,52,arith_019,arith_019::verification_false,verification_false,False,14,17,31,22,16.033921014178883,,16.033921014178883,-16.033921014178883,-0.22727272727272732
qwen25_72b,52,arith_019,arith_019::verification_true,verification_true,True,14,17,31,22,20.971340683373544,,20.971340683373544,20.971340683373544,0.681818181818182
qwen25_72b,52,arith_020,arith_020::direct_numeric,direct_numeric,,38,17,55,60,-2.4041194265538994,-2.4041194265538994,,,5.2927805984958746e-17
qwen25_72b,52,arith_020,arith_020::verification_false,verification_false,False,38,17,55,60,19.46320696310564,,19.46320696310564,-19.46320696310564,-0.5454545454545455
qwen25_72b,52,arith_020,arith_020::verification_true,verification_true,True,38,17,55,60,19.369449268687863,,19.369449268687863,19.369449268687863,0.681818181818182
qwen25_72b,52,arith_021,arith_021::direct_numeric,direct_numeric,,45,33,78,81,-3.0404854525219287,-3.0404854525219287,,,5.2927805984958746e-17
qwen25_72b,52,arith_021,arith_021::verification_false,verification_false,False,45,33,78,81,18.74312400817872,,18.74312400817872,-18.74312400817872,-0.5454545454545455
qwen25_72b,52,arith_021,arith_021::verification_true,verification_true,True,45,33,78,81,17.73241351951253,,17.73241351951253,17.73241351951253,0.681818181818182
qwen25_72b,52,arith_022,arith_022::direct_numeric,direct_numeric,,22,22,44,36,-1.4971603751182572,-1.4971603751182572,,,5.2927805984958746e-17
qwen25_72b,52,arith_022,arith_022::verification_false,verification_false,False,22,22,44,36,17.905729044567458,,17.905729044567458,-17.905729044567458,-0.40909090909090906
qwen25_72b,52,arith_022,arith_022::verification_true,verification_true,True,22,22,44,36,16.83672003312545,,16.83672003312545,16.83672003312545,0.4090909090909092
qwen25_72b,52,arith_023,arith_023::direct_numeric,direct_numeric,,23,43,66,75,-2.093752898953182,-2.093752898953182,,,5.2927805984958746e-17
qwen25_72b,52,arith_023,arith_023::verification_false,verification_false,False,23,43,66,75,20.755165441469718,,20.755165441469718,-20.755165441469718,-0.5454545454545455
qwen25_72b,52,arith_023,arith_023::verification_true,verification_true,True,23,43,66,75,21.2269710410725,,21.2269710410725,21.2269710410725,0.681818181818182
qwen25_72b,52,arith_024,arith_024::direct_numeric,direct_numeric,,39,22,61,60,-1.1250000000000009,-1.1250000000000009,,,5.2927805984958746e-17
qwen25_72b,52,arith_024,arith_024::verification_false,verification_false,False,39,22,61,60,19.559999460523787,,19.559999460523787,-19.559999460523787,-0.5454545454545455
qwen25_72b,52,arith_024,arith_024::verification_true,verification_true,True,39,22,61,60,20.07884297587655,,20.07884297587655,20.07884297587655,0.6363636363636366
qwen25_72b,52,arith_025,arith_025::direct_numeric,direct_numeric,,43,12,55,62,-1.7031251083720824,-1.7031251083720824,,,5.2927805984958746e-17
qwen25_72b,52,arith_025,arith_025::verification_false,verification_false,False,43,12,55,62,18.925589772787962,,18.925589772787962,-18.925589772787962,-0.6363636363636364
qwen25_72b,52,arith_025,arith_025::verification_true,verification_true,True,43,12,55,62,20.454033802856102,,20.454033802856102,20.454033802856102,0.681818181818182
qwen25_72b,52,arith_026,arith_026::direct_numeric,direct_numeric,,9,16,25,29,-1.2897727814587703,-1.2897727814587703,,,5.2927805984958746e-17
qwen25_72b,52,arith_026,arith_026::verification_false,verification_false,False,9,16,25,29,18.0501384084875,,18.0501384084875,-18.0501384084875,-0.40909090909090906
qwen25_72b,52,arith_026,arith_026::verification_true,verification_true,True,9,16,25,29,16.074716015295554,,16.074716015295554,16.074716015295554,0.681818181818182
qwen25_72b,52,arith_027,arith_027::direct_numeric,direct_numeric,,12,36,48,40,-1.5284090909090944,-1.5284090909090944,,,5.2927805984958746e-17
qwen25_72b,52,arith_027,arith_027::verification_false,verification_false,False,12,36,48,40,17.293660684065387,,17.293660684065387,-17.293660684065387,-0.40909090909090906
qwen25_72b,52,arith_027,arith_027::verification_true,verification_true,True,12,36,48,40,18.25577363100919,,18.25577363100919,18.25577363100919,0.5454545454545455
qwen25_72b,52,arith_028,arith_028::direct_numeric,direct_numeric,,5,42,47,51,-0.5170454816384756,-0.5170454816384756,,,5.2927805984958746e-17
qwen25_72b,52,arith_028,arith_028::verification_false,verification_false,False,5,42,47,51,19.199083057316873,,19.199083057316873,-19.199083057316873,-0.6818181818181818
qwen25_72b,52,arith_028,arith_028::verification_true,verification_true,True,5,42,47,51,19.17659760063345,,19.17659760063345,19.17659760063345,0.5454545454545455
qwen25_72b,52,arith_029,arith_029::direct_numeric,direct_numeric,,48,3,51,54,-1.5113636363636356,-1.5113636363636356,,,5.2927805984958746e-17
qwen25_72b,52,arith_029,arith_029::verification_false,verification_false,False,48,3,51,54,18.403950891711496,,18.403950891711496,-18.403950891711496,-0.5454545454545455
qwen25_72b,52,arith_029,arith_029::verification_true,verification_true,True,48,3,51,54,16.25508284568787,,16.25508284568787,16.25508284568787,0.4090909090909092
qwen25_72b,52,arith_030,arith_030::direct_numeric,direct_numeric,,42,14,56,51,-2.3750002817674116,-2.3750002817674116,,,5.2927805984958746e-17
qwen25_72b,52,arith_030,arith_030::verification_false,verification_false,False,42,14,56,51,17.046362611380495,,17.046362611380495,-17.046362611380495,-0.40909090909090906
qwen25_72b,52,arith_030,arith_030::verification_true,verification_true,True,42,14,56,51,17.52187612381849,,17.52187612381849,17.52187612381849,0.5454545454545455
qwen25_72b,52,arith_031,arith_031::direct_numeric,direct_numeric,,23,8,31,29,0.8380683010274724,0.8380683010274724,,,5.2927805984958746e-17
qwen25_72b,52,arith_031,arith_031::verification_false,verification_false,False,23,8,31,29,16.38084827228026,,16.38084827228026,-16.38084827228026,-0.5454545454545457
qwen25_72b,52,arith_031,arith_031::verification_true,verification_true,True,23,8,31,29,16.159740913998,,16.159740913998,16.159740913998,0.5454545454545455
qwen25_72b,52,arith_032,arith_032::direct_numeric,direct_numeric,,42,3,45,41,1.7045454274524336,1.7045454274524336,,,5.2927805984958746e-17
qwen25_72b,52,arith_032,arith_032::verification_false,verification_false,False,42,3,45,41,16.827259453860197,,16.827259453860197,-16.827259453860197,-0.40909090909090906
qwen25_72b,52,arith_032,arith_032::verification_true,verification_true,True,42,3,45,41,18.25622239979831,,18.25622239979831,18.25622239979831,0.5454545454545455
qwen25_72b,52,arith_033,arith_033::direct_numeric,direct_numeric,,22,37,59,62,-1.3139207200570528,-1.3139207200570528,,,5.2927805984958746e-17
qwen25_72b,52,arith_033,arith_033::verification_false,verification_false,False,22,37,59,62,18.470985342155807,,18.470985342155807,-18.470985342155807,-0.6363636363636364
qwen25_72b,52,arith_033,arith_033::verification_true,verification_true,True,22,37,59,62,17.523068249225624,,17.523068249225624,17.523068249225624,0.6363636363636366
qwen25_72b,52,arith_034,arith_034::direct_numeric,direct_numeric,,9,40,49,56,-0.45028433474627366,-0.45028433474627366,,,5.2927805984958746e-17
qwen25_72b,52,arith_034,arith_034::verification_false,verification_false,False,9,40,49,56,18.650644649158828,,18.650644649158828,-18.650644649158828,-0.5454545454545455
qwen25_72b,52,arith_034,arith_034::verification_true,verification_true,True,9,40,49,56,17.311505886641424,,17.311505886641424,17.311505886641424,0.681818181818182
qwen25_72b,52,arith_035,arith_035::direct_numeric,direct_numeric,,44,3,47,43,-0.8579545996405862,-0.8579545996405862,,,5.2927805984958746e-17
qwen25_72b,52,arith_035,arith_035::verification_false,verification_false,False,44,3,47,43,16.78983120484786,,16.78983120484786,-16.78983120484786,-0.40909090909090906
qwen25_72b,52,arith_035,arith_035::verification_true,verification_true,True,44,3,47,43,15.77174049074,,15.77174049074,15.77174049074,0.22727272727272732
qwen25_72b,52,arith_036,arith_036::direct_numeric,direct_numeric,,35,3,38,36,-1.0113637176426964,-1.0113637176426964,,,5.2927805984958746e-17
qwen25_72b,52,arith_036,arith_036::verification_false,verification_false,False,35,3,38,36,12.020803549072964,,12.020803549072964,-12.020803549072964,-0.6818181818181818
qwen25_72b,52,arith_036,arith_036::verification_true,verification_true,True,35,3,38,36,15.035624005577786,,15.035624005577786,15.035624005577786,0.22727272727272732
qwen25_72b,52,arith_037,arith_037::direct_numeric,direct_numeric,,35,38,73,74,-1.5227272998202914,-1.5227272998202914,,,5.2927805984958746e-17
qwen25_72b,52,arith_037,arith_037::verification_false,verification_false,False,35,38,73,74,17.169999063014984,,17.169999063014984,-17.169999063014984,-0.6363636363636364
qwen25_72b,52,arith_037,arith_037::verification_true,verification_true,True,35,38,73,74,17.334903765808455,,17.334903765808455,17.334903765808455,0.681818181818182
qwen25_72b,52,arith_038,arith_038::direct_numeric,direct_numeric,,28,43,71,79,-0.7272727272727277,-0.7272727272727277,,,5.2927805984958746e-17
qwen25_72b,52,arith_038,arith_038::verification_false,verification_false,False,28,43,71,79,19.118062106045816,,19.118062106045816,-19.118062106045816,-0.5454545454545455
qwen25_72b,52,arith_038,arith_038::verification_true,verification_true,True,28,43,71,79,20.351983048699122,,20.351983048699122,20.351983048699122,0.681818181818182
qwen25_72b,52,arith_039,arith_039::direct_numeric,direct_numeric,,7,27,34,40,0.05823863094503315,0.05823863094503315,,,5.2927805984958746e-17
qwen25_72b,52,arith_039,arith_039::verification_false,verification_false,False,7,27,34,40,18.714243975552648,,18.714243975552648,-18.714243975552648,-0.5454545454545455
qwen25_72b,52,arith_039,arith_039::verification_true,verification_true,True,7,27,34,40,15.693188586018309,,15.693188586018309,15.693188586018309,0.681818181818182
qwen25_72b,52,arith_040,arith_040::direct_numeric,direct_numeric,,6,9,15,13,-1.0113636363636342,-1.0113636363636342,,,5.2927805984958746e-17
qwen25_72b,52,arith_040,arith_040::verification_false,verification_false,False,6,9,15,13,18.004814987832855,,18.004814987832855,-18.004814987832855,-0.40909090909090906
qwen25_72b,52,arith_040,arith_040::verification_true,verification_true,True,6,9,15,13,17.62512430277738,,17.62512430277738,17.62512430277738,0.681818181818182
qwen25_72b,52,arith_041,arith_041::direct_numeric,direct_numeric,,36,46,82,90,-2.3579551252451805,-2.3579551252451805,,,5.2927805984958746e-17
qwen25_72b,52,arith_041,arith_041::verification_false,verification_false,False,36,46,82,90,22.044500611045144,,22.044500611045144,-22.044500611045144,-0.5454545454545455
qwen25_72b,52,arith_041,arith_041::verification_true,verification_true,True,36,46,82,90,24.296114748174503,,24.296114748174503,24.296114748174503,0.681818181818182
qwen25_72b,52,arith_042,arith_042::direct_numeric,direct_numeric,,16,5,21,29,-2.0681818452748337,-2.0681818452748337,,,5.2927805984958746e-17
qwen25_72b,52,arith_042,arith_042::verification_false,verification_false,False,16,5,21,29,17.65769614956596,,17.65769614956596,-17.65769614956596,-0.40909090909090906
qwen25_72b,52,arith_042,arith_042::verification_true,verification_true,True,16,5,21,29,23.53350455110724,,23.53350455110724,23.53350455110724,0.6363636363636366
qwen25_72b,52,arith_043,arith_043::direct_numeric,direct_numeric,,10,25,35,30,-0.7159090909090908,-0.7159090909090908,,,5.2927805984958746e-17
qwen25_72b,52,arith_043,arith_043::verification_false,verification_false,False,10,25,35,30,17.112959157336846,,17.112959157336846,-17.112959157336846,-0.40909090909090906
qwen25_72b,52,arith_043,arith_043::verification_true,verification_true,True,10,25,35,30,23.19414008747449,,23.19414008747449,23.19414008747449,0.6363636363636366
qwen25_72b,52,arith_044,arith_044::direct_numeric,direct_numeric,,27,19,46,45,-1.9659093564206922,-1.9659093564206922,,,5.2927805984958746e-17
qwen25_72b,52,arith_044,arith_044::verification_false,verification_false,False,27,19,46,45,21.390959371219985,,21.390959371219985,-21.390959371219985,-0.5454545454545455
qwen25_72b,52,arith_044,arith_044::verification_true,verification_true,True,27,19,46,45,17.999604084274985,,17.999604084274985,17.999604084274985,0.681818181818182
qwen25_72b,52,arith_045,arith_045::direct_numeric,direct_numeric,,30,3,33,29,-1.0014205087314916,-1.0014205087314916,,,5.2927805984958746e-17
qwen25_72b,52,arith_045,arith_045::verification_false,verification_false,False,30,3,33,29,15.381889354098934,,15.381889354098934,-15.381889354098934,-0.22727272727272732
qwen25_72b,52,arith_045,arith_045::verification_true,verification_true,True,30,3,33,29,13.450339355252009,,13.450339355252009,13.450339355252009,5.2927805984958746e-17
qwen25_72b,52,arith_046,arith_046::direct_numeric,direct_numeric,,23,7,30,35,-1.2045454816384755,-1.2045454816384755,,,5.2927805984958746e-17
qwen25_72b,52,arith_046,arith_046::verification_false,verification_false,False,23,7,30,35,18.877770510586828,,18.877770510586828,-18.877770510586828,-0.5454545454545455
qwen25_72b,52,arith_046,arith_046::verification_true,verification_true,True,23,7,30,35,17.203382194042213,,17.203382194042213,17.203382194042213,0.681818181818182
qwen25_72b,52,arith_047,arith_047::direct_numeric,direct_numeric,,4,7,11,12,-2.181818208911202,-2.181818208911202,,,5.2927805984958746e-17
qwen25_72b,52,arith_047,arith_047::verification_false,verification_false,False,4,7,11,12,21.125113395127386,,21.125113395127386,-21.125113395127386,-0.5454545454545455
qwen25_72b,52,arith_047,arith_047::verification_true,verification_true,True,4,7,11,12,19.748619377613075,,19.748619377613075,19.748619377613075,0.681818181818182
qwen25_72b,52,arith_048,arith_048::direct_numeric,direct_numeric,,8,32,40,36,0.2499997995116496,0.2499997995116496,,,5.2927805984958746e-17
qwen25_72b,52,arith_048,arith_048::verification_false,verification_false,False,8,32,40,36,16.482201592488728,,16.482201592488728,-16.482201592488728,-0.6818181818181818
qwen25_72b,52,arith_048,arith_048::verification_true,verification_true,True,8,32,40,36,18.15962592580102,,18.15962592580102,18.15962592580102,0.5454545454545455
qwen25_72b,52,arith_049,arith_049::direct_numeric,direct_numeric,,21,21,42,45,-3.2159094593741697,-3.2159094593741697,,,5.2927805984958746e-17
qwen25_72b,52,arith_049,arith_049::verification_false,verification_false,False,21,21,42,45,20.03703195940365,,20.03703195940365,-20.03703195940365,-0.5454545454545455
qwen25_72b,52,arith_049,arith_049::verification_true,verification_true,True,21,21,42,45,16.49414087425579,,16.49414087425579,16.49414087425579,0.4090909090909092
qwen25_72b,52,arith_050,arith_050::direct_numeric,direct_numeric,,2,31,33,42,-0.2769882949915759,-0.2769882949915759,,,5.2927805984958746e-17
qwen25_72b,52,arith_050,arith_050::verification_false,verification_false,False,2,31,33,42,18.37615765224804,,18.37615765224804,-18.37615765224804,-0.5454545454545455
qwen25_72b,52,arith_050,arith_050::verification_true,verification_true,True,2,31,33,42,19.061872975392777,,19.061872975392777,19.061872975392777,0.5454545454545455
qwen25_72b,52,arith_051,arith_051::direct_numeric,direct_numeric,,41,24,65,58,0.24573852257294918,0.24573852257294918,,,5.2927805984958746e-17
qwen25_72b,52,arith_051,arith_051::verification_false,verification_false,False,41,24,65,58,14.930954282934021,,14.930954282934021,-14.930954282934021,-0.6818181818181818
qwen25_72b,52,arith_051,arith_051::verification_true,verification_true,True,41,24,65,58,21.073247904127296,,21.073247904127296,21.073247904127296,0.681818181818182
qwen25_72b,52,arith_052,arith_052::direct_numeric,direct_numeric,,35,48,83,89,-1.4715909361839317,-1.4715909361839317,,,5.2927805984958746e-17
qwen25_72b,52,arith_052,arith_052::verification_false,verification_false,False,35,48,83,89,19.46050862832503,,19.46050862832503,-19.46050862832503,-0.6363636363636364
qwen25_72b,52,arith_052,arith_052::verification_true,verification_true,True,35,48,83,89,22.487735065546907,,22.487735065546907,22.487735065546907,0.6363636363636366
qwen25_72b,52,arith_053,arith_053::direct_numeric,direct_numeric,,5,25,30,22,1.6853692856701932,1.6853692856701932,,,5.2927805984958746e-17
qwen25_72b,52,arith_053,arith_053::verification_false,verification_false,False,5,25,30,22,17.109345522793863,,17.109345522793863,-17.109345522793863,-0.40909090909090906
qwen25_72b,52,arith_053,arith_053::verification_true,verification_true,True,5,25,30,22,19.380620398304682,,19.380620398304682,19.380620398304682,0.6363636363636366
qwen25_72b,52,arith_054,arith_054::direct_numeric,direct_numeric,,8,34,42,49,-0.10227272727272628,-0.10227272727272628,,,5.2927805984958746e-17
qwen25_72b,52,arith_054,arith_054::verification_false,verification_false,False,8,34,42,49,16.740525695410643,,16.740525695410643,-16.740525695410643,-0.5454545454545455
qwen25_72b,52,arith_054,arith_054::verification_true,verification_true,True,8,34,42,49,16.788687332109973,,16.788687332109973,16.788687332109973,0.681818181818182
qwen25_72b,52,arith_055,arith_055::direct_numeric,direct_numeric,,19,24,43,51,-1.0894887176426973,-1.0894887176426973,,,5.2927805984958746e-17
qwen25_72b,52,arith_055,arith_055::verification_false,verification_false,False,19,24,43,51,18.459109788591217,,18.459109788591217,-18.459109788591217,-0.5454545454545455
qwen25_72b,52,arith_055,arith_055::verification_true,verification_true,True,19,24,43,51,19.88618166338314,,19.88618166338314,19.88618166338314,0.681818181818182
qwen25_72b,52,arith_056,arith_056::direct_numeric,direct_numeric,,37,4,41,43,-0.9090909090909114,-0.9090909090909114,,,5.2927805984958746e-17
qwen25_72b,52,arith_056,arith_056::verification_false,verification_false,False,37,4,41,43,18.540429711341865,,18.540429711341865,-18.540429711341865,-0.6818181818181818
qwen25_72b,52,arith_056,arith_056::verification_true,verification_true,True,37,4,41,43,17.01080797477202,,17.01080797477202,17.01080797477202,0.5454545454545455
qwen25_72b,52,arith_057,arith_057::direct_numeric,direct_numeric,,7,16,23,20,-1.5681818452748377,-1.5681818452748377,,,5.2927805984958746e-17
qwen25_72b,52,arith_057,arith_057::verification_false,verification_false,False,7,16,23,20,17.409057254141036,,17.409057254141036,-17.409057254141036,-0.40909090909090906
qwen25_72b,52,arith_057,arith_057::verification_true,verification_true,True,7,16,23,20,17.028863717209216,,17.028863717209216,17.028863717209216,0.681818181818182
qwen25_72b,52,arith_058,arith_058::direct_numeric,direct_numeric,,8,13,21,26,-0.7897727272727262,-0.7897727272727262,,,5.2927805984958746e-17
qwen25_72b,52,arith_058,arith_058::verification_false,verification_false,False,8,13,21,26,18.26632886583155,,18.26632886583155,-18.26632886583155,-0.40909090909090906
qwen25_72b,52,arith_058,arith_058::verification_true,verification_true,True,8,13,21,26,18.550362456928607,,18.550362456928607,18.550362456928607,0.681818181818182
qwen25_72b,52,arith_059,arith_059::direct_numeric,direct_numeric,,16,3,19,25,-1.4918325976891933,-1.4918325976891933,,,5.2927805984958746e-17
qwen25_72b,52,arith_059,arith_059::verification_false,verification_false,False,16,3,19,25,19.48376204750755,,19.48376204750755,-19.48376204750755,-0.40909090909090906
qwen25_72b,52,arith_059,arith_059::verification_true,verification_true,True,16,3,19,25,19.352686264298185,,19.352686264298185,19.352686264298185,0.5454545454545455
qwen25_72b,52,arith_060,arith_060::direct_numeric,direct_numeric,,18,8,26,18,-1.5327649712562565,-1.5327649712562565,,,5.2927805984958746e-17
qwen25_72b,52,arith_060,arith_060::verification_false,verification_false,False,18,8,26,18,16.436053129759706,,16.436053129759706,-16.436053129759706,-0.40909090909090906
qwen25_72b,52,arith_060,arith_060::verification_true,verification_true,True,18,8,26,18,19.993660932237454,,19.993660932237454,19.993660932237454,0.681818181818182
