model_name,target_layer,item_id,prompt_id,mode,statement_truth,a,b,correct,incorrect,primary_margin_slope,numeric_correct_margin_slope,assent_margin_slope,verification_correct_margin_slope,candidate_accuracy_slope
qwen25_14b,28,arith_006,arith_006::direct_numeric,direct_numeric,,30,7,37,46,-0.2840909090909065,-0.2840909090909065,,,5.2927805984958746e-17
qwen25_14b,28,arith_006,arith_006::verification_false,verification_false,False,30,7,37,46,17.395579397678382,,17.395579397678382,-17.395579397678382,-0.22727272727272732
qwen25_14b,28,arith_006,arith_006::verification_true,verification_true,True,30,7,37,46,24.403408673676584,,24.403408673676584,24.403408673676584,0.5454545454545455
qwen25_14b,28,arith_007,arith_007::direct_numeric,direct_numeric,,35,31,66,70,0.7201704545454564,0.7201704545454564,,,5.2927805984958746e-17
qwen25_14b,28,arith_007,arith_007::verification_false,verification_false,False,35,31,66,70,19.709774602543224,,19.709774602543224,-19.709774602543224,-0.40909090909090906
qwen25_14b,28,arith_007,arith_007::verification_true,verification_true,True,35,31,66,70,25.101610882715754,,25.101610882715754,25.101610882715754,0.6363636363636366
qwen25_14b,28,arith_008,arith_008::direct_numeric,direct_numeric,,43,39,82,79,-1.414772727272726,-1.414772727272726,,,5.2927805984958746e-17
qwen25_14b,28,arith_008,arith_008::verification_false,verification_false,False,43,39,82,79,25.65279906988145,,25.65279906988145,-25.65279906988145,-0.6363636363636364
qwen25_14b,28,arith_008,arith_008::verification_true,verification_true,True,43,39,82,79,26.039767975156963,,26.039767975156963,26.039767975156963,0.681818181818182
qwen25_14b,28,arith_009,arith_009::direct_numeric,direct_numeric,,23,32,55,58,-0.6590909090909074,-0.6590909090909074,,,5.2927805984958746e-17
qwen25_14b,28,arith_009,arith_009::verification_false,verification_false,False,23,32,55,58,25.544561120596814,,25.544561120596814,-25.544561120596814,-0.6818181818181818
qwen25_14b,28,arith_009,arith_009::verification_true,verification_true,True,23,32,55,58,27.062489574605774,,27.062489574605774,27.062489574605774,0.681818181818182
qwen25_14b,28,arith_010,arith_010::direct_numeric,direct_numeric,,5,43,48,39,1.5511363636363666,1.5511363636363666,,,5.2927805984958746e-17
qwen25_14b,28,arith_010,arith_010::verification_false,verification_false,False,5,43,48,39,17.209918087179016,,17.209918087179016,-17.209918087179016,-0.22727272727272732
qwen25_14b,28,arith_010,arith_010::verification_true,verification_true,True,5,43,48,39,23.95990147915754,,23.95990147915754,23.95990147915754,0.681818181818182
qwen25_14b,28,arith_011,arith_011::direct_numeric,direct_numeric,,15,33,48,53,-1.1732954274524392,-1.1732954274524392,,,5.2927805984958746e-17
qwen25_14b,28,arith_011,arith_011::verification_false,verification_false,False,15,33,48,53,22.215361443432897,,22.215361443432897,-22.215361443432897,-0.5454545454545455
qwen25_14b,28,arith_011,arith_011::verification_true,verification_true,True,15,33,48,53,25.317985334179625,,25.317985334179625,25.317985334179625,0.681818181818182
qwen25_14b,28,arith_012,arith_012::direct_numeric,direct_numeric,,39,11,50,51,-2.6136363636363638,-2.6136363636363638,,,5.2927805984958746e-17
qwen25_14b,28,arith_012,arith_012::verification_false,verification_false,False,39,11,50,51,22.203443608500745,,22.203443608500745,-22.203443608500745,-0.5454545454545455
qwen25_14b,28,arith_012,arith_012::verification_true,verification_true,True,39,11,50,51,24.77268862724305,,24.77268862724305,24.77268862724305,0.681818181818182
qwen25_14b,28,arith_013,arith_013::direct_numeric,direct_numeric,,12,47,59,68,-7.372537266124377,-7.372537266124377,,,5.2927805984958746e-17
qwen25_14b,28,arith_013,arith_013::verification_false,verification_false,False,12,47,59,68,24.45440171523529,,24.45440171523529,-24.45440171523529,-0.6818181818181818
qwen25_14b,28,arith_013,arith_013::verification_true,verification_true,True,12,47,59,68,23.863545732064694,,23.863545732064694,23.863545732064694,0.681818181818182
qwen25_14b,28,arith_014,arith_014::direct_numeric,direct_numeric,,21,11,32,38,-1.6704545454545452,-1.6704545454545452,,,5.2927805984958746e-17
qwen25_14b,28,arith_014,arith_014::verification_false,verification_false,False,21,11,32,38,20.043739952824343,,20.043739952824343,-20.043739952824343,-0.40909090909090906
qwen25_14b,28,arith_014,arith_014::verification_true,verification_true,True,21,11,32,38,22.721312262795198,,22.721312262795198,22.721312262795198,0.681818181818182
qwen25_14b,28,arith_015,arith_015::direct_numeric,direct_numeric,,22,29,51,45,-0.5411931818181853,-0.5411931818181853,,,5.2927805984958746e-17
qwen25_14b,28,arith_015,arith_015::verification_false,verification_false,False,22,29,51,45,25.53968337991022,,25.53968337991022,-25.53968337991022,-0.6818181818181818
qwen25_14b,28,arith_015,arith_015::verification_true,verification_true,True,22,29,51,45,23.59485589374196,,23.59485589374196,23.59485589374196,0.6363636363636366
qwen25_14b,28,arith_016,arith_016::direct_numeric,direct_numeric,,4,29,33,39,-3.1477272727272747,-3.1477272727272747,,,5.2927805984958746e-17
qwen25_14b,28,arith_016,arith_016::verification_false,verification_false,False,4,29,33,39,21.350702469999145,,21.350702469999145,-21.350702469999145,-0.5454545454545455
qwen25_14b,28,arith_016,arith_016::verification_true,verification_true,True,4,29,33,39,23.214811249212794,,23.214811249212794,23.214811249212794,0.6363636363636366
qwen25_14b,28,arith_017,arith_017::direct_numeric,direct_numeric,,48,8,56,60,1.0142045454545452,1.0142045454545452,,,5.2927805984958746e-17
qwen25_14b,28,arith_017,arith_017::verification_false,verification_false,False,48,8,56,60,22.4079217097976,,22.4079217097976,-22.4079217097976,-0.6363636363636364
qwen25_14b,28,arith_017,arith_017::verification_true,verification_true,True,48,8,56,60,22.636282492767684,,22.636282492767684,22.636282492767684,0.681818181818182
qwen25_14b,28,arith_018,arith_018::direct_numeric,direct_numeric,,31,47,78,77,-0.5340914238582983,-0.5340914238582983,,,5.2927805984958746e-17
qwen25_14b,28,arith_018,arith_018::verification_false,verification_false,False,31,47,78,77,26.47764291546562,,26.47764291546562,-26.47764291546562,-0.6363636363636364
qwen25_14b,28,arith_018,arith_018::verification_true,verification_true,True,31,47,78,77,23.795936140147123,,23.795936140147123,23.795936140147123,0.5454545454545455
qwen25_14b,28,arith_019,arith_019::direct_numeric,direct_numeric,,14,17,31,22,-3.1704545454545454,-3.1704545454545454,,,5.2927805984958746e-17
qwen25_14b,28,arith_019,arith_019::verification_false,verification_false,False,14,17,31,22,17.303953918543733,,17.303953918543733,-17.303953918543733,-0.22727272727272732
qwen25_14b,28,arith_019,arith_019::verification_true,verification_true,True,14,17,31,22,26.13059056888928,,26.13059056888928,26.13059056888928,0.6363636363636366
qwen25_14b,28,arith_020,arith_020::direct_numeric,direct_numeric,,38,17,55,60,0.6995738636363625,0.6995738636363625,,,5.2927805984958746e-17
qwen25_14b,28,arith_020,arith_020::verification_false,verification_false,False,38,17,55,60,22.708769462325368,,22.708769462325368,-22.708769462325368,-0.5454545454545455
qwen25_14b,28,arith_020,arith_020::verification_true,verification_true,True,38,17,55,60,27.426209877837792,,27.426209877837792,27.426209877837792,0.6363636363636366
qwen25_14b,28,arith_021,arith_021::direct_numeric,direct_numeric,,45,33,78,81,-0.8611505681818229,-0.8611505681818229,,,5.2927805984958746e-17
qwen25_14b,28,arith_021,arith_021::verification_false,verification_false,False,45,33,78,81,23.228479000655092,,23.228479000655092,-23.228479000655092,-0.5454545454545455
qwen25_14b,28,arith_021,arith_021::verification_true,verification_true,True,45,33,78,81,23.686681433157492,,23.686681433157492,23.686681433157492,0.6363636363636366
qwen25_14b,28,arith_022,arith_022::direct_numeric,direct_numeric,,22,22,44,36,-3.1803977272727275,-3.1803977272727275,,,5.2927805984958746e-17
qwen25_14b,28,arith_022,arith_022::verification_false,verification_false,False,22,22,44,36,17.99467613480308,,17.99467613480308,-17.99467613480308,-0.40909090909090906
qwen25_14b,28,arith_022,arith_022::verification_true,verification_true,True,22,22,44,36,24.250351949171595,,24.250351949171595,24.250351949171595,0.6363636363636366
qwen25_14b,28,arith_023,arith_023::direct_numeric,direct_numeric,,23,43,66,75,0.5909090638160714,0.5909090638160714,,,5.2927805984958746e-17
qwen25_14b,28,arith_023,arith_023::verification_false,verification_false,False,23,43,66,75,22.969273247502077,,22.969273247502077,-22.969273247502077,-0.6363636363636364
qwen25_14b,28,arith_023,arith_023::verification_true,verification_true,True,23,43,66,75,24.504180783575247,,24.504180783575247,24.504180783575247,0.6363636363636366
qwen25_14b,28,arith_024,arith_024::direct_numeric,direct_numeric,,39,22,61,60,-1.1931818181818161,-1.1931818181818161,,,5.2927805984958746e-17
qwen25_14b,28,arith_024,arith_024::verification_false,verification_false,False,39,22,61,60,21.6133878772909,,21.6133878772909,-21.6133878772909,-0.5454545454545455
qwen25_14b,28,arith_024,arith_024::verification_true,verification_true,True,39,22,61,60,24.414512032812297,,24.414512032812297,24.414512032812297,0.681818181818182
qwen25_14b,28,arith_025,arith_025::direct_numeric,direct_numeric,,43,12,55,62,-0.18678977272727312,-0.18678977272727312,,,5.2927805984958746e-17
qwen25_14b,28,arith_025,arith_025::verification_false,verification_false,False,43,12,55,62,24.414699884978212,,24.414699884978212,-24.414699884978212,-0.6818181818181818
qwen25_14b,28,arith_025,arith_025::verification_true,verification_true,True,43,12,55,62,26.397723696448594,,26.397723696448594,26.397723696448594,0.681818181818182
qwen25_14b,28,arith_026,arith_026::direct_numeric,direct_numeric,,9,16,25,29,0.2386363636363602,0.2386363636363602,,,5.2927805984958746e-17
qwen25_14b,28,arith_026,arith_026::verification_false,verification_false,False,9,16,25,29,18.229860424995426,,18.229860424995426,-18.229860424995426,-0.22727272727272732
qwen25_14b,28,arith_026,arith_026::verification_true,verification_true,True,9,16,25,29,27.07382932576267,,27.07382932576267,27.07382932576267,0.681818181818182
qwen25_14b,28,arith_027,arith_027::direct_numeric,direct_numeric,,12,36,48,40,-0.4090909090909102,-0.4090909090909102,,,5.2927805984958746e-17
qwen25_14b,28,arith_027,arith_027::verification_false,verification_false,False,12,36,48,40,22.74328817020763,,22.74328817020763,-22.74328817020763,-0.5454545454545455
qwen25_14b,28,arith_027,arith_027::verification_true,verification_true,True,12,36,48,40,24.835210550915118,,24.835210550915118,24.835210550915118,0.681818181818182
qwen25_14b,28,arith_028,arith_028::direct_numeric,direct_numeric,,5,42,47,51,3.9424715909090935,3.9424715909090935,,,5.2927805984958746e-17
qwen25_14b,28,arith_028,arith_028::verification_false,verification_false,False,5,42,47,51,23.350819002498294,,23.350819002498294,-23.350819002498294,-0.6818181818181818
qwen25_14b,28,arith_028,arith_028::verification_true,verification_true,True,5,42,47,51,24.659072946418416,,24.659072946418416,24.659072946418416,0.681818181818182
qwen25_14b,28,arith_029,arith_029::direct_numeric,direct_numeric,,48,3,51,54,-1.8749999999999976,-1.8749999999999976,,,5.2927805984958746e-17
qwen25_14b,28,arith_029,arith_029::verification_false,verification_false,False,48,3,51,54,21.606319508769293,,21.606319508769293,-21.606319508769293,-0.5454545454545455
qwen25_14b,28,arith_029,arith_029::verification_true,verification_true,True,48,3,51,54,23.454439304091725,,23.454439304091725,23.454439304091725,0.6363636363636366
qwen25_14b,28,arith_030,arith_030::direct_numeric,direct_numeric,,42,14,56,51,0.22727272727272996,0.22727272727272996,,,5.2927805984958746e-17
qwen25_14b,28,arith_030,arith_030::verification_false,verification_false,False,42,14,56,51,19.14093720912933,,19.14093720912933,-19.14093720912933,-0.40909090909090906
qwen25_14b,28,arith_030,arith_030::verification_true,verification_true,True,42,14,56,51,25.13671556386082,,25.13671556386082,25.13671556386082,0.6363636363636366
qwen25_14b,28,arith_031,arith_031::direct_numeric,direct_numeric,,23,8,31,29,-2.9073153409090944,-2.9073153409090944,,,5.2927805984958746e-17
qwen25_14b,28,arith_031,arith_031::verification_false,verification_false,False,23,8,31,29,22.420850293202836,,22.420850293202836,-22.420850293202836,-0.6363636363636366
qwen25_14b,28,arith_031,arith_031::verification_true,verification_true,True,23,8,31,29,24.85192873803053,,24.85192873803053,24.85192873803053,0.681818181818182
qwen25_14b,28,arith_032,arith_032::direct_numeric,direct_numeric,,42,3,45,41,0.789772727272728,0.789772727272728,,,5.2927805984958746e-17
qwen25_14b,28,arith_032,arith_032::verification_false,verification_false,False,42,3,45,41,11.190010943196034,,11.190010943196034,-11.190010943196034,5.2927805984958746e-17
qwen25_14b,28,arith_032,arith_032::verification_true,verification_true,True,42,3,45,41,24.011348778551284,,24.011348778551284,24.011348778551284,0.681818181818182
qwen25_14b,28,arith_033,arith_033::direct_numeric,direct_numeric,,22,37,59,62,-6.1857471466064515,-6.1857471466064515,,,5.2927805984958746e-17
qwen25_14b,28,arith_033,arith_033::verification_false,verification_false,False,22,37,59,62,25.44307386333293,,25.44307386333293,-25.44307386333293,-0.6818181818181818
qwen25_14b,28,arith_033,arith_033::verification_true,verification_true,True,22,37,59,62,24.284000082449488,,24.284000082449488,24.284000082449488,0.681818181818182
qwen25_14b,28,arith_034,arith_034::direct_numeric,direct_numeric,,9,40,49,56,2.451704762198709,2.451704762198709,,,5.2927805984958746e-17
qwen25_14b,28,arith_034,arith_034::verification_false,verification_false,False,9,40,49,56,20.34559970010411,,20.34559970010411,-20.34559970010411,-0.40909090909090906
qwen25_14b,28,arith_034,arith_034::verification_true,verification_true,True,9,40,49,56,21.301657860929318,,21.301657860929318,21.301657860929318,0.5454545454545455
qwen25_14b,28,arith_035,arith_035::direct_numeric,direct_numeric,,44,3,47,43,2.7102272727272734,2.7102272727272734,,,5.2927805984958746e-17
qwen25_14b,28,arith_035,arith_035::verification_false,verification_false,False,44,3,47,43,13.966009562665773,,13.966009562665773,-13.966009562665773,5.2927805984958746e-17
qwen25_14b,28,arith_035,arith_035::verification_true,verification_true,True,44,3,47,43,22.784137655388225,,22.784137655388225,22.784137655388225,0.6363636363636366
qwen25_14b,28,arith_036,arith_036::direct_numeric,direct_numeric,,35,3,38,36,-0.2556818181818208,-0.2556818181818208,,,5.2927805984958746e-17
qwen25_14b,28,arith_036,arith_036::verification_false,verification_false,False,35,3,38,36,17.81245295567946,,17.81245295567946,-17.81245295567946,-0.40909090909090906
qwen25_14b,28,arith_036,arith_036::verification_true,verification_true,True,35,3,38,36,24.159000884402886,,24.159000884402886,24.159000884402886,0.681818181818182
qwen25_14b,28,arith_037,arith_037::direct_numeric,direct_numeric,,35,38,73,74,-1.2727272727272734,-1.2727272727272734,,,5.2927805984958746e-17
qwen25_14b,28,arith_037,arith_037::verification_false,verification_false,False,35,38,73,74,25.755636041814636,,25.755636041814636,-25.755636041814636,-0.6818181818181818
qwen25_14b,28,arith_037,arith_037::verification_true,verification_true,True,35,38,73,74,26.52272299744867,,26.52272299744867,26.52272299744867,0.681818181818182
qwen25_14b,28,arith_038,arith_038::direct_numeric,direct_numeric,,28,43,71,79,-1.5965909090909045,-1.5965909090909045,,,5.2927805984958746e-17
qwen25_14b,28,arith_038,arith_038::verification_false,verification_false,False,28,43,71,79,24.08440691232682,,24.08440691232682,-24.08440691232682,-0.5454545454545455
qwen25_14b,28,arith_038,arith_038::verification_true,verification_true,True,28,43,71,79,26.289703743024315,,26.289703743024315,26.289703743024315,0.681818181818182
qwen25_14b,28,arith_039,arith_039::direct_numeric,direct_numeric,,7,27,34,40,-1.397017392245207,-1.397017392245207,,,5.2927805984958746e-17
qwen25_14b,28,arith_039,arith_039::verification_false,verification_false,False,7,27,34,40,22.316990684379235,,22.316990684379235,-22.316990684379235,-0.5454545454545455
qwen25_14b,28,arith_039,arith_039::verification_true,verification_true,True,7,27,34,40,22.692939920858908,,22.692939920858908,22.692939920858908,0.681818181818182
qwen25_14b,28,arith_040,arith_040::direct_numeric,direct_numeric,,6,9,15,13,-1.1761363636363658,-1.1761363636363658,,,5.2927805984958746e-17
qwen25_14b,28,arith_040,arith_040::verification_false,verification_false,False,6,9,15,13,24.891524157740864,,24.891524157740864,-24.891524157740864,-0.6818181818181818
qwen25_14b,28,arith_040,arith_040::verification_true,verification_true,True,6,9,15,13,24.01255095546897,,24.01255095546897,24.01255095546897,0.6363636363636366
qwen25_14b,28,arith_041,arith_041::direct_numeric,direct_numeric,,36,46,82,90,-1.3920454545454484,-1.3920454545454484,,,5.2927805984958746e-17
qwen25_14b,28,arith_041,arith_041::verification_false,verification_false,False,36,46,82,90,22.635671512647114,,22.635671512647114,-22.635671512647114,-0.5454545454545455
qwen25_14b,28,arith_041,arith_041::verification_true,verification_true,True,36,46,82,90,23.34672736579722,,23.34672736579722,23.34672736579722,0.6363636363636366
qwen25_14b,28,arith_042,arith_042::direct_numeric,direct_numeric,,16,5,21,29,-1.0113636363636394,-1.0113636363636394,,,5.2927805984958746e-17
qwen25_14b,28,arith_042,arith_042::verification_false,verification_false,False,16,5,21,29,21.698968486352406,,21.698968486352406,-21.698968486352406,-0.5454545454545455
qwen25_14b,28,arith_042,arith_042::verification_true,verification_true,True,16,5,21,29,21.864636887203574,,21.864636887203574,21.864636887203574,0.5454545454545455
qwen25_14b,28,arith_043,arith_043::direct_numeric,direct_numeric,,10,25,35,30,-0.34090909090909494,-0.34090909090909494,,,5.2927805984958746e-17
qwen25_14b,28,arith_043,arith_043::verification_false,verification_false,False,10,25,35,30,15.398350813172087,,15.398350813172087,-15.398350813172087,-0.22727272727272732
qwen25_14b,28,arith_043,arith_043::verification_true,verification_true,True,10,25,35,30,25.40909068692815,,25.40909068692815,25.40909068692815,0.5454545454545455
qwen25_14b,28,arith_044,arith_044::direct_numeric,direct_numeric,,27,19,46,45,-1.2272727272727255,-1.2272727272727255,,,5.2927805984958746e-17
qwen25_14b,28,arith_044,arith_044::verification_false,verification_false,False,27,19,46,45,22.32156890630723,,22.32156890630723,-22.32156890630723,-0.5454545454545455
qwen25_14b,28,arith_044,arith_044::verification_true,verification_true,True,27,19,46,45,26.34652178937739,,26.34652178937739,26.34652178937739,0.681818181818182
qwen25_14b,28,arith_045,arith_045::direct_numeric,direct_numeric,,30,3,33,29,1.7670454545454528,1.7670454545454528,,,5.2927805984958746e-17
qwen25_14b,28,arith_045,arith_045::verification_false,verification_false,False,30,3,33,29,12.86889149384065,,12.86889149384065,-12.86889149384065,5.2927805984958746e-17
qwen25_14b,28,arith_045,arith_045::verification_true,verification_true,True,30,3,33,29,20.977226755835794,,20.977226755835794,20.977226755835794,0.681818181818182
qwen25_14b,28,arith_046,arith_046::direct_numeric,direct_numeric,,23,7,30,35,-2.9602272727272707,-2.9602272727272707,,,5.2927805984958746e-17
qwen25_14b,28,arith_046,arith_046::verification_false,verification_false,False,23,7,30,35,23.099349569190643,,23.099349569190643,-23.099349569190643,-0.6363636363636364
qwen25_14b,28,arith_046,arith_046::verification_true,verification_true,True,23,7,30,35,23.849931548942234,,23.849931548942234,23.849931548942234,0.6363636363636366
qwen25_14b,28,arith_047,arith_047::direct_numeric,direct_numeric,,4,7,11,12,-0.5397727272727256,-0.5397727272727256,,,5.2927805984958746e-17
qwen25_14b,28,arith_047,arith_047::verification_false,verification_false,False,4,7,11,12,13.777973077513959,,13.777973077513959,-13.777973077513959,-0.22727272727272732
qwen25_14b,28,arith_047,arith_047::verification_true,verification_true,True,4,7,11,12,27.22094674002041,,27.22094674002041,27.22094674002041,0.681818181818182
qwen25_14b,28,arith_048,arith_048::direct_numeric,direct_numeric,,8,32,40,36,2.97658559409055,2.97658559409055,,,5.2927805984958746e-17
qwen25_14b,28,arith_048,arith_048::verification_false,verification_false,False,8,32,40,36,22.078875850547448,,22.078875850547448,-22.078875850547448,-0.5454545454545455
qwen25_14b,28,arith_048,arith_048::verification_true,verification_true,True,8,32,40,36,24.16403741186316,,24.16403741186316,24.16403741186316,0.6363636363636366
qwen25_14b,28,arith_049,arith_049::direct_numeric,direct_numeric,,21,21,42,45,-3.6534090909090975,-3.6534090909090975,,,5.2927805984958746e-17
qwen25_14b,28,arith_049,arith_049::verification_false,verification_false,False,21,21,42,45,15.8690960244699,,15.8690960244699,-15.8690960244699,-0.22727272727272732
qwen25_14b,28,arith_049,arith_049::verification_true,verification_true,True,21,21,42,45,27.119424272667285,,27.119424272667285,27.119424272667285,0.5454545454545455
qwen25_14b,28,arith_050,arith_050::direct_numeric,direct_numeric,,2,31,33,42,-1.7954545454545385,-1.7954545454545385,,,5.2927805984958746e-17
qwen25_14b,28,arith_050,arith_050::verification_false,verification_false,False,2,31,33,42,20.46264142881741,,20.46264142881741,-20.46264142881741,-0.40909090909090906
qwen25_14b,28,arith_050,arith_050::verification_true,verification_true,True,2,31,33,42,22.568656666712332,,22.568656666712332,22.568656666712332,0.6363636363636366
qwen25_14b,28,arith_051,arith_051::direct_numeric,direct_numeric,,41,24,65,58,-1.7372159090909125,-1.7372159090909125,,,5.2927805984958746e-17
qwen25_14b,28,arith_051,arith_051::verification_false,verification_false,False,41,24,65,58,24.63044186071917,,24.63044186071917,-24.63044186071917,-0.6818181818181818
qwen25_14b,28,arith_051,arith_051::verification_true,verification_true,True,41,24,65,58,25.17036436904561,,25.17036436904561,25.17036436904561,0.681818181818182
qwen25_14b,28,arith_052,arith_052::direct_numeric,direct_numeric,,35,48,83,89,-1.38068181818182,-1.38068181818182,,,5.2927805984958746e-17
qwen25_14b,28,arith_052,arith_052::verification_false,verification_false,False,35,48,83,89,25.99467044526882,,25.99467044526882,-25.99467044526882,-0.6363636363636364
qwen25_14b,28,arith_052,arith_052::verification_true,verification_true,True,35,48,83,89,25.931048908016912,,25.931048908016912,25.931048908016912,0.6363636363636366
qwen25_14b,28,arith_053,arith_053::direct_numeric,direct_numeric,,5,25,30,22,-1.9105113907293856,-1.9105113907293856,,,5.2927805984958746e-17
qwen25_14b,28,arith_053,arith_053::verification_false,verification_false,False,5,25,30,22,15.188599830324005,,15.188599830324005,-15.188599830324005,-0.22727272727272732
qwen25_14b,28,arith_053,arith_053::verification_true,verification_true,True,5,25,30,22,23.390359911051668,,23.390359911051668,23.390359911051668,0.5454545454545455
qwen25_14b,28,arith_054,arith_054::direct_numeric,direct_numeric,,8,34,42,49,-2.5340909361839308,-2.5340909361839308,,,5.2927805984958746e-17
qwen25_14b,28,arith_054,arith_054::verification_false,verification_false,False,8,34,42,49,22.43611787665975,,22.43611787665975,-22.43611787665975,-0.5454545454545455
qwen25_14b,28,arith_054,arith_054::verification_true,verification_true,True,8,34,42,49,22.840677391399044,,22.840677391399044,22.840677391399044,0.5454545454545455
qwen25_14b,28,arith_055,arith_055::direct_numeric,direct_numeric,,19,24,43,51,0.9123767505992566,0.9123767505992566,,,5.2927805984958746e-17
qwen25_14b,28,arith_055,arith_055::verification_false,verification_false,False,19,24,43,51,20.323390142484154,,20.323390142484154,-20.323390142484154,-0.40909090909090906
qwen25_14b,28,arith_055,arith_055::verification_true,verification_true,True,19,24,43,51,26.425716356797665,,26.425716356797665,26.425716356797665,0.681818181818182
qwen25_14b,28,arith_056,arith_056::direct_numeric,direct_numeric,,37,4,41,43,-2.619318181818184,-2.619318181818184,,,5.2927805984958746e-17
qwen25_14b,28,arith_056,arith_056::verification_false,verification_false,False,37,4,41,43,20.520933595570657,,20.520933595570657,-20.520933595570657,-0.40909090909090906
qwen25_14b,28,arith_056,arith_056::verification_true,verification_true,True,37,4,41,43,23.993214314634162,,23.993214314634162,23.993214314634162,0.6363636363636366
qwen25_14b,28,arith_057,arith_057::direct_numeric,direct_numeric,,7,16,23,20,1.2329545454545474,1.2329545454545474,,,5.2927805984958746e-17
qwen25_14b,28,arith_057,arith_057::verification_false,verification_false,False,7,16,23,20,25.47124803066254,,25.47124803066254,-25.47124803066254,-0.6818181818181818
qwen25_14b,28,arith_057,arith_057::verification_true,verification_true,True,7,16,23,20,24.07386219501496,,24.07386219501496,24.07386219501496,0.681818181818182
qwen25_14b,28,arith_058,arith_058::direct_numeric,direct_numeric,,8,13,21,26,-1.2499999999999996,-1.2499999999999996,,,5.2927805984958746e-17
qwen25_14b,28,arith_058,arith_058::verification_false,verification_false,False,8,13,21,26,17.838401816108018,,17.838401816108018,-17.838401816108018,-0.22727272727272732
qwen25_14b,28,arith_058,arith_058::verification_true,verification_true,True,8,13,21,26,22.357251627878718,,22.357251627878718,22.357251627878718,0.5454545454545455
qwen25_14b,28,arith_059,arith_059::direct_numeric,direct_numeric,,16,3,19,25,-1.2784090909090953,-1.2784090909090953,,,5.2927805984958746e-17
qwen25_14b,28,arith_059,arith_059::verification_false,verification_false,False,16,3,19,25,17.948869130828164,,17.948869130828164,-17.948869130828164,-0.40909090909090906
qwen25_14b,28,arith_059,arith_059::verification_true,verification_true,True,16,3,19,25,25.141690248792827,,25.141690248792827,25.141690248792827,0.5454545454545455
qwen25_14b,28,arith_060,arith_060::direct_numeric,direct_numeric,,18,8,26,18,-1.3039772727272736,-1.3039772727272736,,,5.2927805984958746e-17
qwen25_14b,28,arith_060,arith_060::verification_false,verification_false,False,18,8,26,18,16.252819001674663,,16.252819001674663,-16.252819001674663,-0.22727272727272732
qwen25_14b,28,arith_060,arith_060::verification_true,verification_true,True,18,8,26,18,23.511327927762824,,23.511327927762824,23.511327927762824,0.681818181818182
